2020-09-28,9918.0
2020-09-29,10227.0
2020-09-30,12554.0
2020-10-01,13181.0
2020-10-02,13681.0
2020-10-03,11519.0
2020-10-04,11792.0
2020-10-05,16539.0
2020-10-06,17043.0
2020-10-07,18306.0
2020-10-08,18226.0
2020-10-09,15714.0
2020-10-10,12499.0
2020-10-11,12056.0
2020-10-12,19417.0
2020-10-13,18879.0
2020-10-14,19687.0
2020-10-15,18412.0
2020-10-16,17708.0
2020-10-17,14750.0
2020-10-18,14190.0
2020-10-19,25600.0
2020-10-20,25313.0
2020-10-21,25423.0
2020-10-22,23222.0
2020-10-23,21452.0
2020-10-24,16221.0
2020-10-25,15713.0
2020-10-26,26541.0
2020-10-27,24075.0
2020-10-28,23602.0
2020-10-29,23333.0
2020-10-30,22652.0
2020-10-31,16480.0
2020-11-01,15745.0
2020-11-02,31505.0
2020-11-03,25575.0
2020-11-04,23672.0
2020-11-05,23732.0
2020-11-06,23321.0
2020-11-07,18516.0
2020-11-08,19954.0
2020-11-09,31038.0
2020-11-10,27408.0
2020-11-11,27342.0
2020-11-12,24459.0
2020-11-13,24028.0
2020-11-14,17985.0
2020-11-15,16022.0
2020-11-16,26572.0
2020-11-17,23159.0
2020-11-18,20744.0
2020-11-19,17747.0
2020-11-20,16840.0
2020-11-21,12348.0
2020-11-22,11731.0
2020-11-23,18767.0
2020-11-24,16447.0
2020-11-25,16609.0
2020-11-26,14562.0
2020-11-27,14362.0
2020-11-28,10960.0
2020-11-29,10679.0
2020-11-30,18004.0
2020-12-01,16448.0
2020-12-02,16473.0
2020-12-03,15628.0
2020-12-04,15657.0
2020-12-05,12731.0
2020-12-06,13571.0
2020-12-07,21321.0
2020-12-08,20774.0
2020-12-09,21598.0
2020-12-10,22596.0
2020-12-11,24048.0
2020-12-12,19354.0
2020-12-13,21980.0
2020-12-14,34693.0
2020-12-15,33835.0
2020-12-16,34898.0
2020-12-17,33895.0
2020-12-18,35824.0
2020-12-19,25139.0
2020-12-20,32443.0
2020-12-21,47365.0
2020-12-22,45652.0
2020-12-23,42166.0
2020-12-24,31806.0
2020-12-25,14169.0
2020-12-26,40362.0
2020-12-27,47691.0
2020-12-28,45574.0
2020-12-29,81482.0
2020-12-30,70752.0
2020-12-31,52780.0
2021-01-01,31830.0
2021-01-02,60423.0
2021-01-03,55160.0
2021-01-04,76139.0
