areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2021-10-01,35577.0,
K02000001,United Kingdom,overview,2021-09-30,36480.0,7275.0
K02000001,United Kingdom,overview,2021-09-29,36722.0,26790.0
K02000001,United Kingdom,overview,2021-09-28,34526.0,34004.0
K02000001,United Kingdom,overview,2021-09-27,37960.0,40607.0
K02000001,United Kingdom,overview,2021-09-26,32417.0,31449.0
K02000001,United Kingdom,overview,2021-09-25,32468.0,27753.0
K02000001,United Kingdom,overview,2021-09-24,35623.0,31549.0
K02000001,United Kingdom,overview,2021-09-23,36710.0,35204.0
K02000001,United Kingdom,overview,2021-09-22,34460.0,36128.0
K02000001,United Kingdom,overview,2021-09-21,31564.0,38208.0
K02000001,United Kingdom,overview,2021-09-20,36100.0,40065.0
K02000001,United Kingdom,overview,2021-09-19,29612.0,30520.0
K02000001,United Kingdom,overview,2021-09-18,30144.0,26282.0
K02000001,United Kingdom,overview,2021-09-17,32651.0,29045.0
K02000001,United Kingdom,overview,2021-09-16,26911.0,29163.0
K02000001,United Kingdom,overview,2021-09-15,30597.0,29928.0
K02000001,United Kingdom,overview,2021-09-14,26628.0,30911.0
K02000001,United Kingdom,overview,2021-09-13,30825.0,34110.0
K02000001,United Kingdom,overview,2021-09-12,29173.0,23664.0
K02000001,United Kingdom,overview,2021-09-11,29547.0,23187.0
K02000001,United Kingdom,overview,2021-09-10,37622.0,28705.0
K02000001,United Kingdom,overview,2021-09-09,38013.0,33396.0
K02000001,United Kingdom,overview,2021-09-08,38975.0,35223.0
K02000001,United Kingdom,overview,2021-09-07,37489.0,38018.0
K02000001,United Kingdom,overview,2021-09-06,41192.0,44139.0
K02000001,United Kingdom,overview,2021-09-05,37011.0,31254.0
K02000001,United Kingdom,overview,2021-09-04,37578.0,31354.0
K02000001,United Kingdom,overview,2021-09-03,42076.0,38015.0
K02000001,United Kingdom,overview,2021-09-02,38154.0,41602.0
K02000001,United Kingdom,overview,2021-09-01,35693.0,42828.0
K02000001,United Kingdom,overview,2021-08-31,32181.0,44486.0
K02000001,United Kingdom,overview,2021-08-30,26476.0,34170.0
K02000001,United Kingdom,overview,2021-08-29,33196.0,25694.0
K02000001,United Kingdom,overview,2021-08-28,32406.0,27163.0
K02000001,United Kingdom,overview,2021-08-27,38046.0,33178.0
K02000001,United Kingdom,overview,2021-08-26,38281.0,36989.0
K02000001,United Kingdom,overview,2021-08-25,35847.0,38093.0
