date,areaType,areaCode,areaName,newCasesByPublishDate,newCasesBySpecimenDate
2021-03-24,overview,K02000001,United Kingdom,5605,
2021-03-23,overview,K02000001,United Kingdom,5379,
2021-03-22,overview,K02000001,United Kingdom,5342,5703.0
2021-03-21,overview,K02000001,United Kingdom,5312,5290.0
2021-03-20,overview,K02000001,United Kingdom,5587,3968.0
2021-03-19,overview,K02000001,United Kingdom,4802,5010.0
2021-03-18,overview,K02000001,United Kingdom,6303,5568.0
2021-03-17,overview,K02000001,United Kingdom,5758,5909.0
2021-03-16,overview,K02000001,United Kingdom,5294,5791.0
2021-03-15,overview,K02000001,United Kingdom,5089,6662.0
2021-03-14,overview,K02000001,United Kingdom,4618,4373.0
2021-03-13,overview,K02000001,United Kingdom,5534,4266.0
2021-03-12,overview,K02000001,United Kingdom,6609,5691.0
2021-03-11,overview,K02000001,United Kingdom,6753,5907.0
2021-03-10,overview,K02000001,United Kingdom,5926,6167.0
2021-03-09,overview,K02000001,United Kingdom,5766,6348.0
2021-03-08,overview,K02000001,United Kingdom,4712,6840.0
2021-03-07,overview,K02000001,United Kingdom,5177,4336.0
2021-03-06,overview,K02000001,United Kingdom,6040,4525.0
2021-03-05,overview,K02000001,United Kingdom,5947,5406.0
2021-03-04,overview,K02000001,United Kingdom,6573,5796.0
2021-03-03,overview,K02000001,United Kingdom,6385,6019.0
2021-03-02,overview,K02000001,United Kingdom,6391,6676.0
2021-03-01,overview,K02000001,United Kingdom,5455,6949.0
2021-02-28,overview,K02000001,United Kingdom,6035,4758.0
2021-02-27,overview,K02000001,United Kingdom,7434,4844.0
2021-02-26,overview,K02000001,United Kingdom,8523,6613.0
2021-02-25,overview,K02000001,United Kingdom,9985,7764.0
2021-02-24,overview,K02000001,United Kingdom,9938,8576.0
2021-02-23,overview,K02000001,United Kingdom,8489,9446.0
2021-02-22,overview,K02000001,United Kingdom,10641,11338.0
2021-02-21,overview,K02000001,United Kingdom,9834,7916.0
2021-02-20,overview,K02000001,United Kingdom,10406,8081.0
2021-02-19,overview,K02000001,United Kingdom,12027,10433.0
2021-02-18,overview,K02000001,United Kingdom,12057,11431.0
2021-02-17,overview,K02000001,United Kingdom,12718,11597.0
2021-02-16,overview,K02000001,United Kingdom,10625,12513.0
2021-02-15,overview,K02000001,United Kingdom,9765,14320.0
2021-02-14,overview,K02000001,United Kingdom,10972,8786.0
2021-02-13,overview,K02000001,United Kingdom,13308,8783.0
2021-02-12,overview,K02000001,United Kingdom,15144,12194.0
2021-02-11,overview,K02000001,United Kingdom,13494,12779.0
2021-02-10,overview,K02000001,United Kingdom,13013,13540.0
2021-02-09,overview,K02000001,United Kingdom,12364,13856.0
2021-02-08,overview,K02000001,United Kingdom,14104,15789.0
2021-02-07,overview,K02000001,United Kingdom,15845,11418.0
2021-02-06,overview,K02000001,United Kingdom,18262,11978.0
2021-02-05,overview,K02000001,United Kingdom,19114,15907.0
2021-02-04,overview,K02000001,United Kingdom,20634,18032.0
2021-02-03,overview,K02000001,United Kingdom,19202,19467.0
2021-02-02,overview,K02000001,United Kingdom,16840,19828.0
2021-02-01,overview,K02000001,United Kingdom,18607,22422.0
2021-01-31,overview,K02000001,United Kingdom,21088,15443.0
2021-01-30,overview,K02000001,United Kingdom,23275,16694.0
2021-01-29,overview,K02000001,United Kingdom,29079,21825.0
2021-01-28,overview,K02000001,United Kingdom,28680,24206.0
2021-01-27,overview,K02000001,United Kingdom,25308,25750.0
2021-01-26,overview,K02000001,United Kingdom,20089,27041.0
2021-01-25,overview,K02000001,United Kingdom,22195,29989.0
2021-01-24,overview,K02000001,United Kingdom,30004,17195.0
2021-01-23,overview,K02000001,United Kingdom,33552,21859.0
2021-01-22,overview,K02000001,United Kingdom,40261,29606.0
2021-01-21,overview,K02000001,United Kingdom,37892,31719.0
2021-01-20,overview,K02000001,United Kingdom,38905,35162.0
2021-01-19,overview,K02000001,United Kingdom,33355,39543.0
2021-01-18,overview,K02000001,United Kingdom,37535,44850.0
2021-01-17,overview,K02000001,United Kingdom,38598,28878.0
2021-01-16,overview,K02000001,United Kingdom,41346,30557.0
2021-01-15,overview,K02000001,United Kingdom,55761,40450.0
2021-01-14,overview,K02000001,United Kingdom,48682,42424.0
2021-01-13,overview,K02000001,United Kingdom,47525,45446.0
2021-01-12,overview,K02000001,United Kingdom,45533,49449.0
2021-01-11,overview,K02000001,United Kingdom,46169,57209.0
2021-01-10,overview,K02000001,United Kingdom,54940,36371.0
2021-01-09,overview,K02000001,United Kingdom,59937,39109.0
2021-01-08,overview,K02000001,United Kingdom,68053,47065.0
2021-01-07,overview,K02000001,United Kingdom,52618,51989.0
2021-01-06,overview,K02000001,United Kingdom,62322,57452.0
2021-01-05,overview,K02000001,United Kingdom,60916,65178.0
2021-01-04,overview,K02000001,United Kingdom,58784,76234.0
2021-01-03,overview,K02000001,United Kingdom,54990,55221.0
2021-01-02,overview,K02000001,United Kingdom,57725,60458.0
2021-01-01,overview,K02000001,United Kingdom,53285,31853.0
2020-12-31,overview,K02000001,United Kingdom,55892,52836.0
2020-12-30,overview,K02000001,United Kingdom,50023,70828.0
2020-12-29,overview,K02000001,United Kingdom,53135,81572.0
2020-12-28,overview,K02000001,United Kingdom,41385,45635.0
2020-12-27,overview,K02000001,United Kingdom,30501,47761.0
2020-12-26,overview,K02000001,United Kingdom,35691,40368.0
2020-12-25,overview,K02000001,United Kingdom,32725,14178.0
2020-12-24,overview,K02000001,United Kingdom,39877,31848.0
2020-12-23,overview,K02000001,United Kingdom,39237,42287.0
2020-12-22,overview,K02000001,United Kingdom,36804,45696.0
2020-12-21,overview,K02000001,United Kingdom,33364,47409.0
2020-12-20,overview,K02000001,United Kingdom,35928,32479.0
2020-12-19,overview,K02000001,United Kingdom,27052,25156.0
2020-12-18,overview,K02000001,United Kingdom,28507,35842.0
2020-12-17,overview,K02000001,United Kingdom,35383,33900.0
2020-12-16,overview,K02000001,United Kingdom,25161,34941.0
2020-12-15,overview,K02000001,United Kingdom,18450,33872.0
2020-12-14,overview,K02000001,United Kingdom,20263,34732.0
2020-12-13,overview,K02000001,United Kingdom,18447,21985.0
