areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-01-21,95787.0,
K02000001,United Kingdom,overview,2022-01-20,107364.0,46204.0
K02000001,United Kingdom,overview,2022-01-19,108069.0,91439.0
K02000001,United Kingdom,overview,2022-01-18,94432.0,102071.0
K02000001,United Kingdom,overview,2022-01-17,84429.0,114302.0
K02000001,United Kingdom,overview,2022-01-16,75041.0,84970.0
K02000001,United Kingdom,overview,2022-01-15,81713.0,68290.0
K02000001,United Kingdom,overview,2022-01-14,99652.0,75535.0
K02000001,United Kingdom,overview,2022-01-13,109133.0,84261.0
K02000001,United Kingdom,overview,2022-01-12,129587.0,90027.0
K02000001,United Kingdom,overview,2022-01-11,120821.0,101141.0
K02000001,United Kingdom,overview,2022-01-10,142224.0,116420.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,83114.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,81922.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,105376.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,150786.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,195236.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,245058.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,204124.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,162314.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,106693.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,170682.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,213468.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,246421.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,192807.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,177697.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,106309.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,64691.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,125150.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,145632.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,146573.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,136661.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,122364.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,81855.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,81728.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,87982.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,97404.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,103756.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,95296.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,81959.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,50589.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,46562.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,50417.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,54817.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,56635.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,54344.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,57894.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,39965.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,37853.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,44679.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,49248.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,53615.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,54511.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,55059.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,38883.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,32652.0
K02000001,United Kingdom,overview,2021-11-26,50091.0,38558.0
K02000001,United Kingdom,overview,2021-11-25,47240.0,42525.0
K02000001,United Kingdom,overview,2021-11-24,43676.0,45809.0
K02000001,United Kingdom,overview,2021-11-23,42484.0,47284.0
K02000001,United Kingdom,overview,2021-11-22,44917.0,49759.0
K02000001,United Kingdom,overview,2021-11-21,40004.0,36491.0
K02000001,United Kingdom,overview,2021-11-20,40941.0,34646.0
K02000001,United Kingdom,overview,2021-11-19,44242.0,38903.0
K02000001,United Kingdom,overview,2021-11-18,46807.0,43199.0
K02000001,United Kingdom,overview,2021-11-17,38263.0,45002.0
K02000001,United Kingdom,overview,2021-11-16,37243.0,45431.0
K02000001,United Kingdom,overview,2021-11-15,39705.0,49951.0
K02000001,United Kingdom,overview,2021-11-14,36517.0,34793.0
K02000001,United Kingdom,overview,2021-11-13,38351.0,32317.0
K02000001,United Kingdom,overview,2021-11-12,40375.0,36993.0
K02000001,United Kingdom,overview,2021-11-11,42408.0,40197.0
K02000001,United Kingdom,overview,2021-11-10,39329.0,42094.0
K02000001,United Kingdom,overview,2021-11-09,33117.0,41406.0
K02000001,United Kingdom,overview,2021-11-08,32322.0,43274.0
K02000001,United Kingdom,overview,2021-11-07,30305.0,29964.0
K02000001,United Kingdom,overview,2021-11-06,30693.0,26935.0
K02000001,United Kingdom,overview,2021-11-05,34029.0,29711.0
K02000001,United Kingdom,overview,2021-11-04,37269.0,33073.0
K02000001,United Kingdom,overview,2021-11-03,41299.0,35358.0
K02000001,United Kingdom,overview,2021-11-02,33865.0,37275.0
K02000001,United Kingdom,overview,2021-11-01,40077.0,44220.0
K02000001,United Kingdom,overview,2021-10-31,38009.0,34123.0
K02000001,United Kingdom,overview,2021-10-30,41278.0,33007.0
K02000001,United Kingdom,overview,2021-10-29,43467.0,39522.0
K02000001,United Kingdom,overview,2021-10-28,39842.0,40627.0
K02000001,United Kingdom,overview,2021-10-27,43941.0,42258.0
K02000001,United Kingdom,overview,2021-10-26,40954.0,41398.0
K02000001,United Kingdom,overview,2021-10-25,36567.0,46617.0
K02000001,United Kingdom,overview,2021-10-24,39962.0,35120.0
K02000001,United Kingdom,overview,2021-10-23,44985.0,34525.0
K02000001,United Kingdom,overview,2021-10-22,49298.0,39968.0
K02000001,United Kingdom,overview,2021-10-21,52009.0,44406.0
K02000001,United Kingdom,overview,2021-10-20,49139.0,50810.0
K02000001,United Kingdom,overview,2021-10-19,43738.0,51559.0
K02000001,United Kingdom,overview,2021-10-18,49156.0,56681.0
K02000001,United Kingdom,overview,2021-10-17,45140.0,42962.0
K02000001,United Kingdom,overview,2021-10-16,43423.0,37259.0
K02000001,United Kingdom,overview,2021-10-15,44932.0,42852.0
K02000001,United Kingdom,overview,2021-10-14,45066.0,45600.0
K02000001,United Kingdom,overview,2021-10-13,42776.0,46964.0
K02000001,United Kingdom,overview,2021-10-12,38520.0,47463.0
K02000001,United Kingdom,overview,2021-10-11,40224.0,49433.0
K02000001,United Kingdom,overview,2021-10-10,34574.0,35810.0
K02000001,United Kingdom,overview,2021-10-09,34950.0,31701.0
K02000001,United Kingdom,overview,2021-10-08,41765.0,34985.0
K02000001,United Kingdom,overview,2021-10-07,40701.0,37829.0
