areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2021-11-04,37269.0,
K02000001,United Kingdom,overview,2021-11-03,41299.0,7907.0
K02000001,United Kingdom,overview,2021-11-02,33865.0,32189.0
K02000001,United Kingdom,overview,2021-11-01,40077.0,43261.0
K02000001,United Kingdom,overview,2021-10-31,38009.0,33877.0
K02000001,United Kingdom,overview,2021-10-30,41278.0,32757.0
K02000001,United Kingdom,overview,2021-10-29,43467.0,39400.0
K02000001,United Kingdom,overview,2021-10-28,39842.0,40486.0
K02000001,United Kingdom,overview,2021-10-27,43941.0,42100.0
K02000001,United Kingdom,overview,2021-10-26,40954.0,41284.0
K02000001,United Kingdom,overview,2021-10-25,36567.0,46551.0
K02000001,United Kingdom,overview,2021-10-24,39962.0,35070.0
K02000001,United Kingdom,overview,2021-10-23,44985.0,34485.0
K02000001,United Kingdom,overview,2021-10-22,49298.0,39924.0
K02000001,United Kingdom,overview,2021-10-21,52009.0,44369.0
K02000001,United Kingdom,overview,2021-10-20,49139.0,50790.0
K02000001,United Kingdom,overview,2021-10-19,43738.0,51546.0
K02000001,United Kingdom,overview,2021-10-18,49156.0,56688.0
K02000001,United Kingdom,overview,2021-10-17,45140.0,42985.0
K02000001,United Kingdom,overview,2021-10-16,43423.0,37256.0
K02000001,United Kingdom,overview,2021-10-15,44932.0,42850.0
K02000001,United Kingdom,overview,2021-10-14,45066.0,45623.0
K02000001,United Kingdom,overview,2021-10-13,42776.0,46966.0
K02000001,United Kingdom,overview,2021-10-12,38520.0,47475.0
K02000001,United Kingdom,overview,2021-10-11,40224.0,49423.0
K02000001,United Kingdom,overview,2021-10-10,34574.0,35801.0
K02000001,United Kingdom,overview,2021-10-09,34950.0,31688.0
K02000001,United Kingdom,overview,2021-10-08,41765.0,34980.0
K02000001,United Kingdom,overview,2021-10-07,40701.0,37855.0
K02000001,United Kingdom,overview,2021-10-06,39851.0,38582.0
K02000001,United Kingdom,overview,2021-10-05,33869.0,38591.0
K02000001,United Kingdom,overview,2021-10-04,35077.0,43037.0
K02000001,United Kingdom,overview,2021-10-03,30439.0,31480.0
K02000001,United Kingdom,overview,2021-10-02,30301.0,25884.0
K02000001,United Kingdom,overview,2021-10-01,35577.0,28618.0
K02000001,United Kingdom,overview,2021-09-30,36480.0,32014.0
K02000001,United Kingdom,overview,2021-09-29,36722.0,34299.0
K02000001,United Kingdom,overview,2021-09-28,34526.0,35926.0
K02000001,United Kingdom,overview,2021-09-27,37960.0,40920.0
K02000001,United Kingdom,overview,2021-09-26,32417.0,31521.0
K02000001,United Kingdom,overview,2021-09-25,32468.0,27860.0
K02000001,United Kingdom,overview,2021-09-24,35623.0,31600.0
K02000001,United Kingdom,overview,2021-09-23,36710.0,35219.0
K02000001,United Kingdom,overview,2021-09-22,34460.0,36157.0
K02000001,United Kingdom,overview,2021-09-21,31564.0,38261.0
K02000001,United Kingdom,overview,2021-09-20,36100.0,40115.0
K02000001,United Kingdom,overview,2021-09-19,29612.0,30543.0
K02000001,United Kingdom,overview,2021-09-18,30144.0,26308.0
K02000001,United Kingdom,overview,2021-09-17,32651.0,29065.0
K02000001,United Kingdom,overview,2021-09-16,26911.0,29175.0
K02000001,United Kingdom,overview,2021-09-15,30597.0,29945.0
K02000001,United Kingdom,overview,2021-09-14,26628.0,30938.0
K02000001,United Kingdom,overview,2021-09-13,30825.0,34126.0
K02000001,United Kingdom,overview,2021-09-12,29173.0,23669.0
K02000001,United Kingdom,overview,2021-09-11,29547.0,23209.0
K02000001,United Kingdom,overview,2021-09-10,37622.0,28732.0
K02000001,United Kingdom,overview,2021-09-09,38013.0,33409.0
K02000001,United Kingdom,overview,2021-09-08,38975.0,35235.0
K02000001,United Kingdom,overview,2021-09-07,37489.0,38023.0
K02000001,United Kingdom,overview,2021-09-06,41192.0,44146.0
K02000001,United Kingdom,overview,2021-09-05,37011.0,31253.0
K02000001,United Kingdom,overview,2021-09-04,37578.0,31363.0
K02000001,United Kingdom,overview,2021-09-03,42076.0,38022.0
K02000001,United Kingdom,overview,2021-09-02,38154.0,41631.0
K02000001,United Kingdom,overview,2021-09-01,35693.0,42835.0
K02000001,United Kingdom,overview,2021-08-31,32181.0,44477.0
K02000001,United Kingdom,overview,2021-08-30,26476.0,34175.0
K02000001,United Kingdom,overview,2021-08-29,33196.0,25693.0
K02000001,United Kingdom,overview,2021-08-28,32406.0,27169.0
K02000001,United Kingdom,overview,2021-08-27,38046.0,33178.0
K02000001,United Kingdom,overview,2021-08-26,38281.0,36986.0
K02000001,United Kingdom,overview,2021-08-25,35847.0,38101.0
K02000001,United Kingdom,overview,2021-08-24,30838.0,37027.0
K02000001,United Kingdom,overview,2021-08-23,31914.0,39045.0
K02000001,United Kingdom,overview,2021-08-22,32253.0,28293.0
K02000001,United Kingdom,overview,2021-08-21,32058.0,28092.0
K02000001,United Kingdom,overview,2021-08-20,37314.0,31675.0
K02000001,United Kingdom,overview,2021-08-19,36572.0,35830.0
K02000001,United Kingdom,overview,2021-08-18,33904.0,38011.0
K02000001,United Kingdom,overview,2021-08-17,26852.0,37191.0
K02000001,United Kingdom,overview,2021-08-16,28438.0,36190.0
K02000001,United Kingdom,overview,2021-08-15,26750.0,24924.0
K02000001,United Kingdom,overview,2021-08-14,29520.0,24644.0
K02000001,United Kingdom,overview,2021-08-13,32700.0,28442.0
K02000001,United Kingdom,overview,2021-08-12,33074.0,31127.0
K02000001,United Kingdom,overview,2021-08-11,29612.0,32732.0
K02000001,United Kingdom,overview,2021-08-10,23510.0,30918.0
K02000001,United Kingdom,overview,2021-08-09,25161.0,31530.0
K02000001,United Kingdom,overview,2021-08-08,27429.0,22418.0
K02000001,United Kingdom,overview,2021-08-07,28612.0,22117.0
K02000001,United Kingdom,overview,2021-08-06,31808.0,27541.0
K02000001,United Kingdom,overview,2021-08-05,30215.0,31077.0
K02000001,United Kingdom,overview,2021-08-04,29312.0,31726.0
K02000001,United Kingdom,overview,2021-08-03,21691.0,29812.0
K02000001,United Kingdom,overview,2021-08-02,21952.0,29280.0
K02000001,United Kingdom,overview,2021-08-01,24470.0,20514.0
K02000001,United Kingdom,overview,2021-07-31,26144.0,20153.0
K02000001,United Kingdom,overview,2021-07-30,29622.0,24285.0
K02000001,United Kingdom,overview,2021-07-29,31117.0,27908.0
K02000001,United Kingdom,overview,2021-07-28,27734.0,29659.0
K02000001,United Kingdom,overview,2021-07-27,23511.0,29045.0
K02000001,United Kingdom,overview,2021-07-26,24950.0,29390.0
K02000001,United Kingdom,overview,2021-07-25,29173.0,21778.0
K02000001,United Kingdom,overview,2021-07-24,31795.0,22482.0
K02000001,United Kingdom,overview,2021-07-23,36389.0,27275.0
K02000001,United Kingdom,overview,2021-07-22,39906.0,30749.0
K02000001,United Kingdom,overview,2021-07-21,44104.0,34933.0
K02000001,United Kingdom,overview,2021-07-20,46558.0,39066.0
K02000001,United Kingdom,overview,2021-07-19,39950.0,46902.0
K02000001,United Kingdom,overview,2021-07-18,48161.0,35501.0
K02000001,United Kingdom,overview,2021-07-17,54674.0,37851.0
K02000001,United Kingdom,overview,2021-07-16,51870.0,54238.0
K02000001,United Kingdom,overview,2021-07-15,48553.0,60761.0
K02000001,United Kingdom,overview,2021-07-14,42302.0,53822.0
K02000001,United Kingdom,overview,2021-07-13,36660.0,46730.0
K02000001,United Kingdom,overview,2021-07-12,34471.0,43647.0
K02000001,United Kingdom,overview,2021-07-11,31772.0,30026.0
K02000001,United Kingdom,overview,2021-07-10,32367.0,27880.0
K02000001,United Kingdom,overview,2021-07-09,35707.0,32218.0
K02000001,United Kingdom,overview,2021-07-08,32551.0,33354.0
K02000001,United Kingdom,overview,2021-07-07,32548.0,37822.0
K02000001,United Kingdom,overview,2021-07-06,28773.0,35367.0
K02000001,United Kingdom,overview,2021-07-05,27334.0,34196.0
K02000001,United Kingdom,overview,2021-07-04,24248.0,24674.0
K02000001,United Kingdom,overview,2021-07-03,24885.0,23564.0
K02000001,United Kingdom,overview,2021-07-02,27125.0,25782.0
K02000001,United Kingdom,overview,2021-07-01,27989.0,28117.0
K02000001,United Kingdom,overview,2021-06-30,26068.0,28332.0
K02000001,United Kingdom,overview,2021-06-29,20479.0,27596.0
K02000001,United Kingdom,overview,2021-06-28,22868.0,27749.0
K02000001,United Kingdom,overview,2021-06-27,14876.0,18128.0
K02000001,United Kingdom,overview,2021-06-26,18270.0,15974.0
K02000001,United Kingdom,overview,2021-06-25,15810.0,17779.0
K02000001,United Kingdom,overview,2021-06-24,16703.0,18299.0
K02000001,United Kingdom,overview,2021-06-23,16135.0,17906.0
K02000001,United Kingdom,overview,2021-06-22,11625.0,17006.0
K02000001,United Kingdom,overview,2021-06-21,10633.0,15956.0
K02000001,United Kingdom,overview,2021-06-20,9284.0,9873.0
K02000001,United Kingdom,overview,2021-06-19,10321.0,8255.0
K02000001,United Kingdom,overview,2021-06-18,10476.0,10054.0
K02000001,United Kingdom,overview,2021-06-17,11007.0,10774.0
K02000001,United Kingdom,overview,2021-06-16,9055.0,10772.0
K02000001,United Kingdom,overview,2021-06-15,7673.0,10502.0
K02000001,United Kingdom,overview,2021-06-14,7742.0,10106.0
K02000001,United Kingdom,overview,2021-06-13,7490.0,6953.0
K02000001,United Kingdom,overview,2021-06-12,7738.0,6116.0
K02000001,United Kingdom,overview,2021-06-11,8125.0,7439.0
K02000001,United Kingdom,overview,2021-06-10,7393.0,7836.0
K02000001,United Kingdom,overview,2021-06-09,7540.0,8002.0
K02000001,United Kingdom,overview,2021-06-08,6048.0,7673.0
K02000001,United Kingdom,overview,2021-06-07,5683.0,7743.0
K02000001,United Kingdom,overview,2021-06-06,5341.0,5404.0
K02000001,United Kingdom,overview,2021-06-05,5765.0,4622.0
K02000001,United Kingdom,overview,2021-06-04,6238.0,5706.0
K02000001,United Kingdom,overview,2021-06-03,5274.0,6097.0
K02000001,United Kingdom,overview,2021-06-02,4330.0,6049.0
K02000001,United Kingdom,overview,2021-06-01,3165.0,5235.0
K02000001,United Kingdom,overview,2021-05-31,3383.0,3781.0
K02000001,United Kingdom,overview,2021-05-30,3240.0,3093.0
K02000001,United Kingdom,overview,2021-05-29,3398.0,2932.0
K02000001,United Kingdom,overview,2021-05-28,4182.0,3491.0
K02000001,United Kingdom,overview,2021-05-27,3542.0,3639.0
K02000001,United Kingdom,overview,2021-05-26,3180.0,3801.0
K02000001,United Kingdom,overview,2021-05-25,2493.0,3308.0
K02000001,United Kingdom,overview,2021-05-24,2439.0,3238.0
K02000001,United Kingdom,overview,2021-05-23,2235.0,2243.0
K02000001,United Kingdom,overview,2021-05-22,2694.0,1927.0
K02000001,United Kingdom,overview,2021-05-21,2829.0,2294.0
K02000001,United Kingdom,overview,2021-05-20,2874.0,2425.0
K02000001,United Kingdom,overview,2021-05-19,2696.0,2712.0
K02000001,United Kingdom,overview,2021-05-18,2412.0,2708.0
K02000001,United Kingdom,overview,2021-05-17,1979.0,2765.0
K02000001,United Kingdom,overview,2021-05-16,1926.0,1853.0
K02000001,United Kingdom,overview,2021-05-15,2027.0,1583.0
K02000001,United Kingdom,overview,2021-05-14,2193.0,1851.0
K02000001,United Kingdom,overview,2021-05-13,2657.0,2097.0
K02000001,United Kingdom,overview,2021-05-12,2284.0,2232.0
K02000001,United Kingdom,overview,2021-05-11,2474.0,2200.0
K02000001,United Kingdom,overview,2021-05-10,2357.0,2657.0
K02000001,United Kingdom,overview,2021-05-09,1770.0,2172.0
K02000001,United Kingdom,overview,2021-05-08,2047.0,1514.0
K02000001,United Kingdom,overview,2021-05-07,2490.0,1884.0
K02000001,United Kingdom,overview,2021-05-06,2613.0,2165.0
K02000001,United Kingdom,overview,2021-05-05,2144.0,2399.0
K02000001,United Kingdom,overview,2021-05-04,1946.0,2404.0
K02000001,United Kingdom,overview,2021-05-03,1649.0,1973.0
K02000001,United Kingdom,overview,2021-05-02,1671.0,1424.0
K02000001,United Kingdom,overview,2021-05-01,1907.0,1357.0
K02000001,United Kingdom,overview,2021-04-30,2381.0,1705.0
K02000001,United Kingdom,overview,2021-04-29,2445.0,2083.0
K02000001,United Kingdom,overview,2021-04-28,2166.0,2361.0
K02000001,United Kingdom,overview,2021-04-27,2685.0,2056.0
K02000001,United Kingdom,overview,2021-04-26,2064.0,2443.0
K02000001,United Kingdom,overview,2021-04-25,1712.0,1990.0
K02000001,United Kingdom,overview,2021-04-24,2061.0,1464.0
K02000001,United Kingdom,overview,2021-04-23,2678.0,1892.0
K02000001,United Kingdom,overview,2021-04-22,2729.0,2254.0
K02000001,United Kingdom,overview,2021-04-21,2396.0,2544.0
K02000001,United Kingdom,overview,2021-04-20,2524.0,2366.0
K02000001,United Kingdom,overview,2021-04-19,2963.0,2602.0
K02000001,United Kingdom,overview,2021-04-18,1882.0,2438.0
K02000001,United Kingdom,overview,2021-04-17,2206.0,1637.0
K02000001,United Kingdom,overview,2021-04-16,2596.0,2354.0
K02000001,United Kingdom,overview,2021-04-15,2672.0,2189.0
K02000001,United Kingdom,overview,2021-04-14,2491.0,2405.0
K02000001,United Kingdom,overview,2021-04-13,2472.0,2332.0
K02000001,United Kingdom,overview,2021-04-12,3568.0,2714.0
K02000001,United Kingdom,overview,2021-04-11,1730.0,2257.0
K02000001,United Kingdom,overview,2021-04-10,2589.0,2261.0
K02000001,United Kingdom,overview,2021-04-09,3150.0,2784.0
K02000001,United Kingdom,overview,2021-04-08,3030.0,2983.0
K02000001,United Kingdom,overview,2021-04-07,2763.0,3083.0
K02000001,United Kingdom,overview,2021-04-06,2379.0,3117.0
K02000001,United Kingdom,overview,2021-04-05,2762.0,2616.0
K02000001,United Kingdom,overview,2021-04-04,2297.0,2292.0
K02000001,United Kingdom,overview,2021-04-03,3423.0,2404.0
K02000001,United Kingdom,overview,2021-04-02,3402.0,2626.0
K02000001,United Kingdom,overview,2021-04-01,4479.0,3470.0
