date,areaType,areaCode,areaName,newCasesByPublishDate,newCasesBySpecimenDate
2020-12-16,overview,K02000001,United Kingdom,25161,
2020-12-15,overview,K02000001,United Kingdom,18450,1398.0
2020-12-14,overview,K02000001,United Kingdom,20263,17269.0
2020-12-13,overview,K02000001,United Kingdom,18447,18417.0
2020-12-12,overview,K02000001,United Kingdom,21502,16780.0
2020-12-11,overview,K02000001,United Kingdom,21672,21484.0
2020-12-10,overview,K02000001,United Kingdom,20964,20554.0
2020-12-09,overview,K02000001,United Kingdom,16578,21493.0
2020-12-08,overview,K02000001,United Kingdom,12282,20740.0
2020-12-07,overview,K02000001,United Kingdom,14718,21312.0
2020-12-06,overview,K02000001,United Kingdom,17272,13589.0
2020-12-05,overview,K02000001,United Kingdom,15539,12772.0
2020-12-04,overview,K02000001,United Kingdom,16298,15666.0
2020-12-03,overview,K02000001,United Kingdom,14879,15644.0
2020-12-02,overview,K02000001,United Kingdom,16170,16454.0
2020-12-01,overview,K02000001,United Kingdom,13430,16442.0
2020-11-30,overview,K02000001,United Kingdom,12330,18016.0
2020-11-29,overview,K02000001,United Kingdom,12155,10696.0
2020-11-28,overview,K02000001,United Kingdom,15871,10964.0
2020-11-27,overview,K02000001,United Kingdom,16022,14377.0
2020-11-26,overview,K02000001,United Kingdom,17555,14582.0
2020-11-25,overview,K02000001,United Kingdom,18213,16625.0
2020-11-24,overview,K02000001,United Kingdom,11299,16466.0
2020-11-23,overview,K02000001,United Kingdom,15450,18748.0
2020-11-22,overview,K02000001,United Kingdom,18662,11742.0
2020-11-21,overview,K02000001,United Kingdom,19875,12348.0
2020-11-20,overview,K02000001,United Kingdom,20252,16856.0
2020-11-19,overview,K02000001,United Kingdom,22915,17748.0
2020-11-18,overview,K02000001,United Kingdom,19609,20754.0
2020-11-17,overview,K02000001,United Kingdom,20051,23162.0
2020-11-16,overview,K02000001,United Kingdom,21363,26549.0
2020-11-15,overview,K02000001,United Kingdom,24962,16016.0
2020-11-14,overview,K02000001,United Kingdom,26860,17993.0
2020-11-13,overview,K02000001,United Kingdom,27301,24035.0
2020-11-12,overview,K02000001,United Kingdom,33470,24437.0
2020-11-11,overview,K02000001,United Kingdom,22950,27336.0
2020-11-10,overview,K02000001,United Kingdom,20412,27401.0
2020-11-09,overview,K02000001,United Kingdom,21350,31036.0
2020-11-08,overview,K02000001,United Kingdom,20572,19948.0
2020-11-07,overview,K02000001,United Kingdom,24957,18522.0
2020-11-06,overview,K02000001,United Kingdom,23287,23307.0
2020-11-05,overview,K02000001,United Kingdom,24141,23748.0
2020-11-04,overview,K02000001,United Kingdom,25177,23684.0
2020-11-03,overview,K02000001,United Kingdom,20018,25575.0
2020-11-02,overview,K02000001,United Kingdom,18950,31516.0
2020-11-01,overview,K02000001,United Kingdom,23254,15750.0
2020-10-31,overview,K02000001,United Kingdom,21915,16499.0
2020-10-30,overview,K02000001,United Kingdom,24405,22676.0
2020-10-29,overview,K02000001,United Kingdom,23065,23341.0
2020-10-28,overview,K02000001,United Kingdom,24701,23622.0
2020-10-27,overview,K02000001,United Kingdom,22885,24101.0
2020-10-26,overview,K02000001,United Kingdom,20890,26549.0
2020-10-25,overview,K02000001,United Kingdom,19790,15723.0
2020-10-24,overview,K02000001,United Kingdom,23012,16243.0
2020-10-23,overview,K02000001,United Kingdom,20530,21478.0
2020-10-22,overview,K02000001,United Kingdom,21242,23257.0
2020-10-21,overview,K02000001,United Kingdom,26688,25460.0
2020-10-20,overview,K02000001,United Kingdom,21331,25314.0
2020-10-19,overview,K02000001,United Kingdom,18804,25599.0
2020-10-18,overview,K02000001,United Kingdom,16982,14184.0
2020-10-17,overview,K02000001,United Kingdom,16171,14770.0
2020-10-16,overview,K02000001,United Kingdom,15650,17720.0
2020-10-15,overview,K02000001,United Kingdom,18980,18435.0
