areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2021-04-11,1730.0,
K02000001,United Kingdom,overview,2021-04-10,2589.0,
K02000001,United Kingdom,overview,2021-04-09,3150.0,2160.0
K02000001,United Kingdom,overview,2021-04-08,3030.0,2757.0
K02000001,United Kingdom,overview,2021-04-07,2763.0,2901.0
K02000001,United Kingdom,overview,2021-04-06,2379.0,3031.0
K02000001,United Kingdom,overview,2021-04-05,2762.0,2558.0
K02000001,United Kingdom,overview,2021-04-04,2297.0,2239.0
K02000001,United Kingdom,overview,2021-04-03,3423.0,2341.0
K02000001,United Kingdom,overview,2021-04-02,3402.0,2591.0
K02000001,United Kingdom,overview,2021-04-01,4479.0,3461.0
K02000001,United Kingdom,overview,2021-03-31,4052.0,3741.0
K02000001,United Kingdom,overview,2021-03-30,4040.0,3584.0
K02000001,United Kingdom,overview,2021-03-29,4654.0,3995.0
K02000001,United Kingdom,overview,2021-03-28,3862.0,4795.0
K02000001,United Kingdom,overview,2021-03-27,4715.0,3563.0
K02000001,United Kingdom,overview,2021-03-26,6187.0,4400.0
K02000001,United Kingdom,overview,2021-03-25,6397.0,5387.0
K02000001,United Kingdom,overview,2021-03-24,5605.0,6004.0
K02000001,United Kingdom,overview,2021-03-23,5379.0,5245.0
K02000001,United Kingdom,overview,2021-03-22,5342.0,6170.0
K02000001,United Kingdom,overview,2021-03-21,5312.0,5221.0
K02000001,United Kingdom,overview,2021-03-20,5587.0,4086.0
K02000001,United Kingdom,overview,2021-03-19,4802.0,4980.0
K02000001,United Kingdom,overview,2021-03-18,6303.0,5457.0
K02000001,United Kingdom,overview,2021-03-17,5758.0,5767.0
K02000001,United Kingdom,overview,2021-03-16,5294.0,5662.0
K02000001,United Kingdom,overview,2021-03-15,5089.0,6482.0
K02000001,United Kingdom,overview,2021-03-14,4618.0,4284.0
K02000001,United Kingdom,overview,2021-03-13,5534.0,4242.0
K02000001,United Kingdom,overview,2021-03-12,6609.0,5581.0
K02000001,United Kingdom,overview,2021-03-11,6753.0,5759.0
K02000001,United Kingdom,overview,2021-03-10,5926.0,6013.0
K02000001,United Kingdom,overview,2021-03-09,5766.0,6214.0
K02000001,United Kingdom,overview,2021-03-08,4712.0,6623.0
K02000001,United Kingdom,overview,2021-03-07,5177.0,4267.0
K02000001,United Kingdom,overview,2021-03-06,6040.0,4485.0
K02000001,United Kingdom,overview,2021-03-05,5947.0,5293.0
K02000001,United Kingdom,overview,2021-03-04,6573.0,5694.0
K02000001,United Kingdom,overview,2021-03-03,6385.0,5961.0
K02000001,United Kingdom,overview,2021-03-02,6391.0,6647.0
K02000001,United Kingdom,overview,2021-03-01,5455.0,6861.0
K02000001,United Kingdom,overview,2021-02-28,6035.0,4706.0
K02000001,United Kingdom,overview,2021-02-27,7434.0,4812.0
K02000001,United Kingdom,overview,2021-02-26,8523.0,6565.0
K02000001,United Kingdom,overview,2021-02-25,9985.0,7703.0
K02000001,United Kingdom,overview,2021-02-24,9938.0,8524.0
K02000001,United Kingdom,overview,2021-02-23,8489.0,9372.0
K02000001,United Kingdom,overview,2021-02-22,10641.0,11222.0
K02000001,United Kingdom,overview,2021-02-21,9834.0,7859.0
K02000001,United Kingdom,overview,2021-02-20,10406.0,8046.0
K02000001,United Kingdom,overview,2021-02-19,12027.0,10375.0
K02000001,United Kingdom,overview,2021-02-18,12057.0,11390.0
K02000001,United Kingdom,overview,2021-02-17,12718.0,11549.0
K02000001,United Kingdom,overview,2021-02-16,10625.0,12466.0
K02000001,United Kingdom,overview,2021-02-15,9765.0,14233.0
K02000001,United Kingdom,overview,2021-02-14,10972.0,8747.0
K02000001,United Kingdom,overview,2021-02-13,13308.0,8749.0
K02000001,United Kingdom,overview,2021-02-12,15144.0,12145.0
K02000001,United Kingdom,overview,2021-02-11,13494.0,12724.0
K02000001,United Kingdom,overview,2021-02-10,13013.0,13464.0
K02000001,United Kingdom,overview,2021-02-09,12364.0,13778.0
K02000001,United Kingdom,overview,2021-02-08,14104.0,15674.0
K02000001,United Kingdom,overview,2021-02-07,15845.0,11345.0
K02000001,United Kingdom,overview,2021-02-06,18262.0,11940.0
K02000001,United Kingdom,overview,2021-02-05,19114.0,15828.0
K02000001,United Kingdom,overview,2021-02-04,20634.0,17939.0
K02000001,United Kingdom,overview,2021-02-03,19202.0,19376.0
K02000001,United Kingdom,overview,2021-02-02,16840.0,19740.0
K02000001,United Kingdom,overview,2021-02-01,18607.0,22311.0
K02000001,United Kingdom,overview,2021-01-31,21088.0,15359.0
K02000001,United Kingdom,overview,2021-01-30,23275.0,16658.0
K02000001,United Kingdom,overview,2021-01-29,29079.0,21754.0
K02000001,United Kingdom,overview,2021-01-28,28680.0,24116.0
K02000001,United Kingdom,overview,2021-01-27,25308.0,25650.0
K02000001,United Kingdom,overview,2021-01-26,20089.0,26943.0
K02000001,United Kingdom,overview,2021-01-25,22195.0,29878.0
K02000001,United Kingdom,overview,2021-01-24,30004.0,17152.0
K02000001,United Kingdom,overview,2021-01-23,33552.0,21814.0
K02000001,United Kingdom,overview,2021-01-22,40261.0,29515.0
K02000001,United Kingdom,overview,2021-01-21,37892.0,31652.0
K02000001,United Kingdom,overview,2021-01-20,38905.0,35073.0
K02000001,United Kingdom,overview,2021-01-19,33355.0,39457.0
K02000001,United Kingdom,overview,2021-01-18,37535.0,44750.0
K02000001,United Kingdom,overview,2021-01-17,38598.0,28831.0
K02000001,United Kingdom,overview,2021-01-16,41346.0,30519.0
K02000001,United Kingdom,overview,2021-01-15,55761.0,40387.0
K02000001,United Kingdom,overview,2021-01-14,48682.0,42355.0
K02000001,United Kingdom,overview,2021-01-13,47525.0,45366.0
K02000001,United Kingdom,overview,2021-01-12,45533.0,49366.0
K02000001,United Kingdom,overview,2021-01-11,46169.0,57094.0
K02000001,United Kingdom,overview,2021-01-10,54940.0,36341.0
K02000001,United Kingdom,overview,2021-01-09,59937.0,39077.0
K02000001,United Kingdom,overview,2021-01-08,68053.0,46989.0
K02000001,United Kingdom,overview,2021-01-07,52618.0,51925.0
K02000001,United Kingdom,overview,2021-01-06,62322.0,57376.0
K02000001,United Kingdom,overview,2021-01-05,60916.0,65090.0
K02000001,United Kingdom,overview,2021-01-04,58784.0,76155.0
K02000001,United Kingdom,overview,2021-01-03,54990.0,55174.0
K02000001,United Kingdom,overview,2021-01-02,57725.0,60386.0
K02000001,United Kingdom,overview,2021-01-01,53285.0,31842.0
K02000001,United Kingdom,overview,2020-12-31,55892.0,52780.0
K02000001,United Kingdom,overview,2020-12-30,50023.0,70793.0
K02000001,United Kingdom,overview,2020-12-29,53135.0,81513.0
K02000001,United Kingdom,overview,2020-12-28,41385.0,45599.0
K02000001,United Kingdom,overview,2020-12-27,30501.0,47719.0
K02000001,United Kingdom,overview,2020-12-26,35691.0,40367.0
K02000001,United Kingdom,overview,2020-12-25,32725.0,14180.0
K02000001,United Kingdom,overview,2020-12-24,39877.0,31813.0
K02000001,United Kingdom,overview,2020-12-23,39237.0,42186.0
K02000001,United Kingdom,overview,2020-12-22,36804.0,45657.0
K02000001,United Kingdom,overview,2020-12-21,33364.0,47375.0
K02000001,United Kingdom,overview,2020-12-20,35928.0,32463.0
K02000001,United Kingdom,overview,2020-12-19,27052.0,25145.0
K02000001,United Kingdom,overview,2020-12-18,28507.0,35823.0
K02000001,United Kingdom,overview,2020-12-17,35383.0,33887.0
K02000001,United Kingdom,overview,2020-12-16,25161.0,34930.0
K02000001,United Kingdom,overview,2020-12-15,18450.0,33853.0
K02000001,United Kingdom,overview,2020-12-14,20263.0,34727.0
K02000001,United Kingdom,overview,2020-12-13,18447.0,21983.0
K02000001,United Kingdom,overview,2020-12-12,21502.0,19358.0
K02000001,United Kingdom,overview,2020-12-11,21672.0,24076.0
K02000001,United Kingdom,overview,2020-12-10,20964.0,22605.0
K02000001,United Kingdom,overview,2020-12-09,16578.0,21603.0
K02000001,United Kingdom,overview,2020-12-08,12282.0,20783.0
K02000001,United Kingdom,overview,2020-12-07,14718.0,21330.0
K02000001,United Kingdom,overview,2020-12-06,17272.0,13580.0
K02000001,United Kingdom,overview,2020-12-05,15539.0,12736.0
K02000001,United Kingdom,overview,2020-12-04,16298.0,15660.0
K02000001,United Kingdom,overview,2020-12-03,14879.0,15639.0
K02000001,United Kingdom,overview,2020-12-02,16170.0,16465.0
K02000001,United Kingdom,overview,2020-12-01,13430.0,16453.0
K02000001,United Kingdom,overview,2020-11-30,12330.0,18016.0
K02000001,United Kingdom,overview,2020-11-29,12155.0,10680.0
K02000001,United Kingdom,overview,2020-11-28,15871.0,10968.0
K02000001,United Kingdom,overview,2020-11-27,16022.0,14367.0
K02000001,United Kingdom,overview,2020-11-26,17555.0,14578.0
K02000001,United Kingdom,overview,2020-11-25,18213.0,16614.0
K02000001,United Kingdom,overview,2020-11-24,11299.0,16454.0
K02000001,United Kingdom,overview,2020-11-23,15450.0,18779.0
K02000001,United Kingdom,overview,2020-11-22,18662.0,11735.0
K02000001,United Kingdom,overview,2020-11-21,19875.0,12351.0
K02000001,United Kingdom,overview,2020-11-20,20252.0,16851.0
K02000001,United Kingdom,overview,2020-11-19,22915.0,17757.0
K02000001,United Kingdom,overview,2020-11-18,19609.0,20758.0
K02000001,United Kingdom,overview,2020-11-17,20051.0,23165.0
K02000001,United Kingdom,overview,2020-11-16,21363.0,26579.0
K02000001,United Kingdom,overview,2020-11-15,24962.0,16024.0
K02000001,United Kingdom,overview,2020-11-14,26860.0,18001.0
K02000001,United Kingdom,overview,2020-11-13,27301.0,24042.0
K02000001,United Kingdom,overview,2020-11-12,33470.0,24469.0
K02000001,United Kingdom,overview,2020-11-11,22950.0,27358.0
K02000001,United Kingdom,overview,2020-11-10,20412.0,27420.0
K02000001,United Kingdom,overview,2020-11-09,21350.0,31048.0
K02000001,United Kingdom,overview,2020-11-08,20572.0,19958.0
K02000001,United Kingdom,overview,2020-11-07,24957.0,18525.0
K02000001,United Kingdom,overview,2020-11-06,23287.0,23330.0
K02000001,United Kingdom,overview,2020-11-05,24141.0,23747.0
K02000001,United Kingdom,overview,2020-11-04,25177.0,23681.0
K02000001,United Kingdom,overview,2020-11-03,20018.0,25588.0
K02000001,United Kingdom,overview,2020-11-02,18950.0,31507.0
K02000001,United Kingdom,overview,2020-11-01,23254.0,15756.0
K02000001,United Kingdom,overview,2020-10-31,21915.0,16489.0
K02000001,United Kingdom,overview,2020-10-30,24405.0,22682.0
K02000001,United Kingdom,overview,2020-10-29,23065.0,23348.0
K02000001,United Kingdom,overview,2020-10-28,24701.0,23617.0
K02000001,United Kingdom,overview,2020-10-27,22885.0,24096.0
K02000001,United Kingdom,overview,2020-10-26,20890.0,26545.0
K02000001,United Kingdom,overview,2020-10-25,19790.0,15727.0
K02000001,United Kingdom,overview,2020-10-24,23012.0,16237.0
K02000001,United Kingdom,overview,2020-10-23,20530.0,21473.0
K02000001,United Kingdom,overview,2020-10-22,21242.0,23250.0
K02000001,United Kingdom,overview,2020-10-21,26688.0,25448.0
K02000001,United Kingdom,overview,2020-10-20,21331.0,25325.0
K02000001,United Kingdom,overview,2020-10-19,18804.0,25602.0
K02000001,United Kingdom,overview,2020-10-18,16982.0,14192.0
K02000001,United Kingdom,overview,2020-10-17,16171.0,14765.0
K02000001,United Kingdom,overview,2020-10-16,15650.0,17717.0
K02000001,United Kingdom,overview,2020-10-15,18980.0,18434.0
K02000001,United Kingdom,overview,2020-10-14,19724.0,19704.0
K02000001,United Kingdom,overview,2020-10-13,17234.0,18899.0
K02000001,United Kingdom,overview,2020-10-12,13972.0,19442.0
K02000001,United Kingdom,overview,2020-10-11,12872.0,12068.0
K02000001,United Kingdom,overview,2020-10-10,15166.0,12515.0
K02000001,United Kingdom,overview,2020-10-09,13864.0,15728.0
K02000001,United Kingdom,overview,2020-10-08,17540.0,18245.0
K02000001,United Kingdom,overview,2020-10-07,14162.0,18331.0
K02000001,United Kingdom,overview,2020-10-06,14542.0,17065.0
K02000001,United Kingdom,overview,2020-10-05,12594.0,16547.0
K02000001,United Kingdom,overview,2020-10-04,22961.0,11807.0
K02000001,United Kingdom,overview,2020-10-03,12872.0,11541.0
K02000001,United Kingdom,overview,2020-10-02,6968.0,13692.0
K02000001,United Kingdom,overview,2020-10-01,6914.0,13188.0
K02000001,United Kingdom,overview,2020-09-30,7108.0,12561.0
K02000001,United Kingdom,overview,2020-09-29,7143.0,10236.0
K02000001,United Kingdom,overview,2020-09-28,4044.0,9929.0
K02000001,United Kingdom,overview,2020-09-27,5693.0,6972.0
K02000001,United Kingdom,overview,2020-09-26,6042.0,6758.0
K02000001,United Kingdom,overview,2020-09-25,6874.0,7240.0
K02000001,United Kingdom,overview,2020-09-24,6634.0,7608.0
K02000001,United Kingdom,overview,2020-09-23,6178.0,7058.0
K02000001,United Kingdom,overview,2020-09-22,4926.0,6404.0
K02000001,United Kingdom,overview,2020-09-21,4368.0,5599.0
K02000001,United Kingdom,overview,2020-09-20,3899.0,5321.0
K02000001,United Kingdom,overview,2020-09-19,4422.0,4855.0
K02000001,United Kingdom,overview,2020-09-18,4322.0,4957.0
K02000001,United Kingdom,overview,2020-09-17,3395.0,4631.0
K02000001,United Kingdom,overview,2020-09-16,3991.0,4361.0
K02000001,United Kingdom,overview,2020-09-15,3105.0,3547.0
K02000001,United Kingdom,overview,2020-09-14,2621.0,3392.0
K02000001,United Kingdom,overview,2020-09-13,3330.0,2141.0
K02000001,United Kingdom,overview,2020-09-12,3497.0,2667.0
K02000001,United Kingdom,overview,2020-09-11,3539.0,3289.0
