areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-04-05,50202.0,
K02000001,United Kingdom,overview,2022-04-04,143382.0,33297.0
K02000001,United Kingdom,overview,2022-04-03,0.0,39623.0
K02000001,United Kingdom,overview,2022-04-02,0.0,36567.0
K02000001,United Kingdom,overview,2022-04-01,69811.0,46704.0
K02000001,United Kingdom,overview,2022-03-31,74720.0,54326.0
K02000001,United Kingdom,overview,2022-03-30,87188.0,73291.0
K02000001,United Kingdom,overview,2022-03-29,80830.0,79793.0
K02000001,United Kingdom,overview,2022-03-28,215001.0,92583.0
K02000001,United Kingdom,overview,2022-03-27,0.0,68026.0
K02000001,United Kingdom,overview,2022-03-26,0.0,61283.0
K02000001,United Kingdom,overview,2022-03-25,77509.0,72327.0
K02000001,United Kingdom,overview,2022-03-24,98204.0,82742.0
K02000001,United Kingdom,overview,2022-03-23,102483.0,94032.0
K02000001,United Kingdom,overview,2022-03-22,94524.0,98983.0
K02000001,United Kingdom,overview,2022-03-21,226524.0,109224.0
K02000001,United Kingdom,overview,2022-03-20,0.0,80611.0
K02000001,United Kingdom,overview,2022-03-19,0.0,67210.0
K02000001,United Kingdom,overview,2022-03-18,90349.0,75205.0
K02000001,United Kingdom,overview,2022-03-17,89717.0,82733.0
K02000001,United Kingdom,overview,2022-03-16,91345.0,91466.0
K02000001,United Kingdom,overview,2022-03-15,109802.0,93488.0
K02000001,United Kingdom,overview,2022-03-14,170985.0,99700.0
K02000001,United Kingdom,overview,2022-03-13,0.0,75629.0
K02000001,United Kingdom,overview,2022-03-12,0.0,61979.0
K02000001,United Kingdom,overview,2022-03-11,72898.0,66948.0
K02000001,United Kingdom,overview,2022-03-10,71259.0,70409.0
K02000001,United Kingdom,overview,2022-03-09,67159.0,73424.0
K02000001,United Kingdom,overview,2022-03-08,61900.0,70010.0
K02000001,United Kingdom,overview,2022-03-07,126604.0,68453.0
K02000001,United Kingdom,overview,2022-03-06,0.0,48973.0
K02000001,United Kingdom,overview,2022-03-05,0.0,38714.0
K02000001,United Kingdom,overview,2022-03-04,44740.0,41353.0
K02000001,United Kingdom,overview,2022-03-03,45656.0,43696.0
K02000001,United Kingdom,overview,2022-03-02,44017.0,46129.0
K02000001,United Kingdom,overview,2022-03-01,39000.0,44725.0
K02000001,United Kingdom,overview,2022-02-28,82451.0,44589.0
K02000001,United Kingdom,overview,2022-02-27,0.0,31334.0
K02000001,United Kingdom,overview,2022-02-26,0.0,25054.0
K02000001,United Kingdom,overview,2022-02-25,31933.0,27798.0
K02000001,United Kingdom,overview,2022-02-24,38933.0,30583.0
K02000001,United Kingdom,overview,2022-02-23,39656.0,36435.0
K02000001,United Kingdom,overview,2022-02-22,41130.0,39109.0
K02000001,United Kingdom,overview,2022-02-21,38409.0,45080.0
K02000001,United Kingdom,overview,2022-02-20,31170.0,37660.0
K02000001,United Kingdom,overview,2022-02-19,39693.0,34637.0
K02000001,United Kingdom,overview,2022-02-18,47685.0,33212.0
K02000001,United Kingdom,overview,2022-02-17,51899.0,44664.0
K02000001,United Kingdom,overview,2022-02-16,54218.0,51516.0
K02000001,United Kingdom,overview,2022-02-15,46186.0,52459.0
K02000001,United Kingdom,overview,2022-02-14,41648.0,54692.0
K02000001,United Kingdom,overview,2022-02-13,41270.0,41745.0
K02000001,United Kingdom,overview,2022-02-12,46025.0,37448.0
K02000001,United Kingdom,overview,2022-02-11,58899.0,44531.0
K02000001,United Kingdom,overview,2022-02-10,66638.0,52248.0
K02000001,United Kingdom,overview,2022-02-09,68214.0,64265.0
K02000001,United Kingdom,overview,2022-02-08,66183.0,69603.0
K02000001,United Kingdom,overview,2022-02-07,57623.0,76442.0
K02000001,United Kingdom,overview,2022-02-06,57337.0,60516.0
K02000001,United Kingdom,overview,2022-02-05,63493.0,52270.0
K02000001,United Kingdom,overview,2022-02-04,84053.0,63159.0
K02000001,United Kingdom,overview,2022-02-03,88171.0,76566.0
K02000001,United Kingdom,overview,2022-02-02,92594.0,88374.0
K02000001,United Kingdom,overview,2022-02-01,112458.0,93729.0
K02000001,United Kingdom,overview,2022-01-31,92368.0,104887.0
K02000001,United Kingdom,overview,2022-01-30,69007.0,87514.0
K02000001,United Kingdom,overview,2022-01-29,76069.0,73465.0
K02000001,United Kingdom,overview,2022-01-28,89176.0,83986.0
K02000001,United Kingdom,overview,2022-01-27,96871.0,96137.0
K02000001,United Kingdom,overview,2022-01-26,102292.0,108634.0
K02000001,United Kingdom,overview,2022-01-25,94326.0,113113.0
K02000001,United Kingdom,overview,2022-01-24,88447.0,127238.0
K02000001,United Kingdom,overview,2022-01-23,78317.0,102307.0
K02000001,United Kingdom,overview,2022-01-22,80263.0,81643.0
K02000001,United Kingdom,overview,2022-01-21,95787.0,91506.0
K02000001,United Kingdom,overview,2022-01-20,107364.0,100225.0
K02000001,United Kingdom,overview,2022-01-19,108069.0,111647.0
K02000001,United Kingdom,overview,2022-01-18,94432.0,118669.0
K02000001,United Kingdom,overview,2022-01-17,84429.0,131379.0
K02000001,United Kingdom,overview,2022-01-16,75041.0,97995.0
K02000001,United Kingdom,overview,2022-01-15,81713.0,77860.0
K02000001,United Kingdom,overview,2022-01-14,99652.0,86222.0
K02000001,United Kingdom,overview,2022-01-13,109133.0,96303.0
K02000001,United Kingdom,overview,2022-01-12,129587.0,103139.0
K02000001,United Kingdom,overview,2022-01-11,120821.0,115174.0
K02000001,United Kingdom,overview,2022-01-10,142224.0,132664.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,95689.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,93549.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,120234.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,172864.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,222090.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,275594.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,229823.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,181018.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,118179.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,188505.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,236539.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,272741.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,212418.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,194967.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,116258.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,70355.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,137258.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,160619.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,161529.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,150268.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,133941.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,89125.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,88875.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,95866.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,106035.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,112671.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,102753.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,87151.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,53139.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,48590.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,52476.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,56978.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,58788.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,56228.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,59664.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,41013.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,38779.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,45659.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,50302.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,54808.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,55685.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,56283.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,39692.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,33290.0
