date,areaType,areaCode,areaName,newCasesByPublishDate,newCasesBySpecimenDate
2020-12-29,overview,K02000001,United Kingdom,53135,
2020-12-28,overview,K02000001,United Kingdom,41385,4216.0
2020-12-27,overview,K02000001,United Kingdom,30501,31234.0
2020-12-26,overview,K02000001,United Kingdom,35691,36172.0
2020-12-25,overview,K02000001,United Kingdom,32725,13450.0
2020-12-24,overview,K02000001,United Kingdom,39877,28745.0
2020-12-23,overview,K02000001,United Kingdom,39237,40902.0
2020-12-22,overview,K02000001,United Kingdom,36804,44978.0
2020-12-21,overview,K02000001,United Kingdom,33364,46963.0
2020-12-20,overview,K02000001,United Kingdom,35928,32388.0
2020-12-19,overview,K02000001,United Kingdom,27052,25071.0
2020-12-18,overview,K02000001,United Kingdom,28507,35815.0
2020-12-17,overview,K02000001,United Kingdom,35383,33849.0
2020-12-16,overview,K02000001,United Kingdom,25161,34840.0
2020-12-15,overview,K02000001,United Kingdom,18450,33833.0
2020-12-14,overview,K02000001,United Kingdom,20263,34694.0
2020-12-13,overview,K02000001,United Kingdom,18447,21996.0
2020-12-12,overview,K02000001,United Kingdom,21502,19351.0
2020-12-11,overview,K02000001,United Kingdom,21672,24072.0
2020-12-10,overview,K02000001,United Kingdom,20964,22629.0
2020-12-09,overview,K02000001,United Kingdom,16578,21641.0
2020-12-08,overview,K02000001,United Kingdom,12282,20796.0
2020-12-07,overview,K02000001,United Kingdom,14718,21347.0
2020-12-06,overview,K02000001,United Kingdom,17272,13604.0
2020-12-05,overview,K02000001,United Kingdom,15539,12770.0
2020-12-04,overview,K02000001,United Kingdom,16298,15655.0
2020-12-03,overview,K02000001,United Kingdom,14879,15633.0
2020-12-02,overview,K02000001,United Kingdom,16170,16430.0
2020-12-01,overview,K02000001,United Kingdom,13430,16441.0
2020-11-30,overview,K02000001,United Kingdom,12330,18013.0
2020-11-29,overview,K02000001,United Kingdom,12155,10685.0
2020-11-28,overview,K02000001,United Kingdom,15871,10947.0
2020-11-27,overview,K02000001,United Kingdom,16022,14369.0
2020-11-26,overview,K02000001,United Kingdom,17555,14571.0
2020-11-25,overview,K02000001,United Kingdom,18213,16604.0
