date,areaType,areaCode,areaName,newCasesByPublishDate,newCasesBySpecimenDate
2021-04-02,overview,K02000001,United Kingdom,3402,
2021-04-01,overview,K02000001,United Kingdom,4479,
2021-03-31,overview,K02000001,United Kingdom,4052,3102.0
2021-03-30,overview,K02000001,United Kingdom,4040,3371.0
2021-03-29,overview,K02000001,United Kingdom,4654,3892.0
2021-03-28,overview,K02000001,United Kingdom,3862,4912.0
2021-03-27,overview,K02000001,United Kingdom,4715,3499.0
2021-03-26,overview,K02000001,United Kingdom,6187,4446.0
2021-03-25,overview,K02000001,United Kingdom,6397,5385.0
2021-03-24,overview,K02000001,United Kingdom,5605,5969.0
2021-03-23,overview,K02000001,United Kingdom,5379,5267.0
2021-03-22,overview,K02000001,United Kingdom,5342,6414.0
2021-03-21,overview,K02000001,United Kingdom,5312,5470.0
2021-03-20,overview,K02000001,United Kingdom,5587,4130.0
2021-03-19,overview,K02000001,United Kingdom,4802,5094.0
2021-03-18,overview,K02000001,United Kingdom,6303,5610.0
2021-03-17,overview,K02000001,United Kingdom,5758,5911.0
2021-03-16,overview,K02000001,United Kingdom,5294,5806.0
2021-03-15,overview,K02000001,United Kingdom,5089,6679.0
2021-03-14,overview,K02000001,United Kingdom,4618,4372.0
2021-03-13,overview,K02000001,United Kingdom,5534,4271.0
2021-03-12,overview,K02000001,United Kingdom,6609,5702.0
2021-03-11,overview,K02000001,United Kingdom,6753,5913.0
2021-03-10,overview,K02000001,United Kingdom,5926,6166.0
2021-03-09,overview,K02000001,United Kingdom,5766,6367.0
2021-03-08,overview,K02000001,United Kingdom,4712,6837.0
2021-03-07,overview,K02000001,United Kingdom,5177,4337.0
2021-03-06,overview,K02000001,United Kingdom,6040,4528.0
2021-03-05,overview,K02000001,United Kingdom,5947,5406.0
2021-03-04,overview,K02000001,United Kingdom,6573,5796.0
2021-03-03,overview,K02000001,United Kingdom,6385,6017.0
2021-03-02,overview,K02000001,United Kingdom,6391,6680.0
2021-03-01,overview,K02000001,United Kingdom,5455,6935.0
2021-02-28,overview,K02000001,United Kingdom,6035,4744.0
2021-02-27,overview,K02000001,United Kingdom,7434,4835.0
2021-02-26,overview,K02000001,United Kingdom,8523,6607.0
2021-02-25,overview,K02000001,United Kingdom,9985,7757.0
2021-02-24,overview,K02000001,United Kingdom,9938,8575.0
2021-02-23,overview,K02000001,United Kingdom,8489,9440.0
2021-02-22,overview,K02000001,United Kingdom,10641,11332.0
2021-02-21,overview,K02000001,United Kingdom,9834,7910.0
2021-02-20,overview,K02000001,United Kingdom,10406,8081.0
2021-02-19,overview,K02000001,United Kingdom,12027,10432.0
2021-02-18,overview,K02000001,United Kingdom,12057,11432.0
2021-02-17,overview,K02000001,United Kingdom,12718,11599.0
2021-02-16,overview,K02000001,United Kingdom,10625,12510.0
2021-02-15,overview,K02000001,United Kingdom,9765,14316.0
2021-02-14,overview,K02000001,United Kingdom,10972,8785.0
2021-02-13,overview,K02000001,United Kingdom,13308,8780.0
2021-02-12,overview,K02000001,United Kingdom,15144,12191.0
2021-02-11,overview,K02000001,United Kingdom,13494,12784.0
2021-02-10,overview,K02000001,United Kingdom,13013,13540.0
2021-02-09,overview,K02000001,United Kingdom,12364,13856.0
2021-02-08,overview,K02000001,United Kingdom,14104,15791.0
2021-02-07,overview,K02000001,United Kingdom,15845,11421.0
2021-02-06,overview,K02000001,United Kingdom,18262,11978.0
2021-02-05,overview,K02000001,United Kingdom,19114,15904.0
2021-02-04,overview,K02000001,United Kingdom,20634,18030.0
2021-02-03,overview,K02000001,United Kingdom,19202,19464.0
2021-02-02,overview,K02000001,United Kingdom,16840,19826.0
2021-02-01,overview,K02000001,United Kingdom,18607,22418.0
2021-01-31,overview,K02000001,United Kingdom,21088,15443.0
2021-01-30,overview,K02000001,United Kingdom,23275,16691.0
2021-01-29,overview,K02000001,United Kingdom,29079,21826.0
2021-01-28,overview,K02000001,United Kingdom,28680,24210.0
2021-01-27,overview,K02000001,United Kingdom,25308,25754.0
2021-01-26,overview,K02000001,United Kingdom,20089,27043.0
2021-01-25,overview,K02000001,United Kingdom,22195,29990.0
2021-01-24,overview,K02000001,United Kingdom,30004,17214.0
2021-01-23,overview,K02000001,United Kingdom,33552,21871.0
2021-01-22,overview,K02000001,United Kingdom,40261,29611.0
2021-01-21,overview,K02000001,United Kingdom,37892,31723.0
2021-01-20,overview,K02000001,United Kingdom,38905,35163.0
2021-01-19,overview,K02000001,United Kingdom,33355,39548.0
2021-01-18,overview,K02000001,United Kingdom,37535,44852.0
2021-01-17,overview,K02000001,United Kingdom,38598,28881.0
2021-01-16,overview,K02000001,United Kingdom,41346,30557.0
2021-01-15,overview,K02000001,United Kingdom,55761,40449.0
2021-01-14,overview,K02000001,United Kingdom,48682,42436.0
2021-01-13,overview,K02000001,United Kingdom,47525,45444.0
2021-01-12,overview,K02000001,United Kingdom,45533,49447.0
2021-01-11,overview,K02000001,United Kingdom,46169,57210.0
2021-01-10,overview,K02000001,United Kingdom,54940,36372.0
2021-01-09,overview,K02000001,United Kingdom,59937,39110.0
2021-01-08,overview,K02000001,United Kingdom,68053,47076.0
2021-01-07,overview,K02000001,United Kingdom,52618,52000.0
2021-01-06,overview,K02000001,United Kingdom,62322,57449.0
2021-01-05,overview,K02000001,United Kingdom,60916,65183.0
2021-01-04,overview,K02000001,United Kingdom,58784,76236.0
2021-01-03,overview,K02000001,United Kingdom,54990,55223.0
2021-01-02,overview,K02000001,United Kingdom,57725,60460.0
2021-01-01,overview,K02000001,United Kingdom,53285,31859.0
