date,areaType,areaCode,areaName,newCasesByPublishDate,newCasesBySpecimenDate
2020-10-10,overview,K02000001,United Kingdom,15166,
2020-10-09,overview,K02000001,United Kingdom,13864,
2020-10-08,overview,K02000001,United Kingdom,17540,5815.0
2020-10-07,overview,K02000001,United Kingdom,14162,13241.0
2020-10-06,overview,K02000001,United Kingdom,14542,15118.0
2020-10-05,overview,K02000001,United Kingdom,12594,16145.0
2020-10-04,overview,K02000001,United Kingdom,22961,11753.0
2020-10-03,overview,K02000001,United Kingdom,12872,11525.0
2020-10-02,overview,K02000001,United Kingdom,6968,13645.0
2020-10-01,overview,K02000001,United Kingdom,6914,13126.0
2020-09-30,overview,K02000001,United Kingdom,7108,12518.0
2020-09-29,overview,K02000001,United Kingdom,7143,10224.0
2020-09-28,overview,K02000001,United Kingdom,4044,9892.0
2020-09-27,overview,K02000001,United Kingdom,5693,6963.0
2020-09-26,overview,K02000001,United Kingdom,6042,6744.0
2020-09-25,overview,K02000001,United Kingdom,6874,7243.0
2020-09-24,overview,K02000001,United Kingdom,6634,7607.0
2020-09-23,overview,K02000001,United Kingdom,6178,7044.0
2020-09-22,overview,K02000001,United Kingdom,4926,6400.0
2020-09-21,overview,K02000001,United Kingdom,4368,5592.0
2020-09-20,overview,K02000001,United Kingdom,3899,5312.0
2020-09-19,overview,K02000001,United Kingdom,4422,4865.0
2020-09-18,overview,K02000001,United Kingdom,4322,4960.0
2020-09-17,overview,K02000001,United Kingdom,3395,4634.0
2020-09-16,overview,K02000001,United Kingdom,3991,4369.0
2020-09-15,overview,K02000001,United Kingdom,3105,3555.0
2020-09-14,overview,K02000001,United Kingdom,2621,3389.0
2020-09-13,overview,K02000001,United Kingdom,3330,2145.0
2020-09-12,overview,K02000001,United Kingdom,3497,2672.0
2020-09-11,overview,K02000001,United Kingdom,3539,3285.0
2020-09-10,overview,K02000001,United Kingdom,2919,3598.0
2020-09-09,overview,K02000001,United Kingdom,2659,3330.0
2020-09-08,overview,K02000001,United Kingdom,2460,3297.0
2020-09-07,overview,K02000001,United Kingdom,2948,3862.0
2020-09-06,overview,K02000001,United Kingdom,2988,2446.0
2020-09-05,overview,K02000001,United Kingdom,1813,2545.0
2020-09-04,overview,K02000001,United Kingdom,1940,3037.0
2020-09-03,overview,K02000001,United Kingdom,1735,3098.0
2020-09-02,overview,K02000001,United Kingdom,1508,2994.0
2020-09-01,overview,K02000001,United Kingdom,1295,2246.0
2020-08-31,overview,K02000001,United Kingdom,1406,1500.0
