date,areaType,areaCode,areaName,newCasesByPublishDate,newCasesBySpecimenDate
2020-08-21,overview,K02000001,United Kingdom,1033,
2020-08-20,overview,K02000001,United Kingdom,1182,
2020-08-19,overview,K02000001,United Kingdom,812,
2020-08-18,overview,K02000001,United Kingdom,1089,
2020-08-17,overview,K02000001,United Kingdom,713,
2020-08-16,overview,K02000001,United Kingdom,1040,
2020-08-15,overview,K02000001,United Kingdom,1077,
2020-08-14,overview,K02000001,United Kingdom,1441,
2020-08-13,overview,K02000001,United Kingdom,1129,
2020-08-12,overview,K02000001,United Kingdom,1009,
2020-08-11,overview,K02000001,United Kingdom,1148,
2020-08-10,overview,K02000001,United Kingdom,816,
2020-08-09,overview,K02000001,United Kingdom,1062,
2020-08-08,overview,K02000001,United Kingdom,758,
2020-08-07,overview,K02000001,United Kingdom,871,
2020-08-06,overview,K02000001,United Kingdom,950,
2020-08-05,overview,K02000001,United Kingdom,892,
2020-08-04,overview,K02000001,United Kingdom,670,
2020-08-03,overview,K02000001,United Kingdom,938,
2020-08-02,overview,K02000001,United Kingdom,743,
2020-08-01,overview,K02000001,United Kingdom,761,
2020-07-31,overview,K02000001,United Kingdom,880,
2020-07-30,overview,K02000001,United Kingdom,846,
2020-07-29,overview,K02000001,United Kingdom,763,
2020-07-28,overview,K02000001,United Kingdom,581,
2020-07-27,overview,K02000001,United Kingdom,685,
2020-07-26,overview,K02000001,United Kingdom,747,
2020-07-25,overview,K02000001,United Kingdom,767,
2020-07-24,overview,K02000001,United Kingdom,768,
2020-07-23,overview,K02000001,United Kingdom,769,
2020-07-22,overview,K02000001,United Kingdom,560,
2020-07-21,overview,K02000001,United Kingdom,445,
2020-07-20,overview,K02000001,United Kingdom,580,
2020-07-19,overview,K02000001,United Kingdom,726,
2020-07-18,overview,K02000001,United Kingdom,827,
2020-07-17,overview,K02000001,United Kingdom,687,
2020-07-16,overview,K02000001,United Kingdom,642,
2020-07-15,overview,K02000001,United Kingdom,538,
2020-07-14,overview,K02000001,United Kingdom,398,
2020-07-13,overview,K02000001,United Kingdom,530,
2020-07-12,overview,K02000001,United Kingdom,650,
2020-07-11,overview,K02000001,United Kingdom,820,
2020-07-10,overview,K02000001,United Kingdom,512,
2020-07-09,overview,K02000001,United Kingdom,642,
2020-07-08,overview,K02000001,United Kingdom,630,
2020-07-07,overview,K02000001,United Kingdom,581,
2020-07-06,overview,K02000001,United Kingdom,352,
2020-07-05,overview,K02000001,United Kingdom,516,
2020-07-04,overview,K02000001,United Kingdom,624,
2020-07-03,overview,K02000001,United Kingdom,544,
2020-07-02,overview,K02000001,United Kingdom,576,
2020-07-01,overview,K02000001,United Kingdom,829,
2020-06-30,overview,K02000001,United Kingdom,689,
2020-06-29,overview,K02000001,United Kingdom,815,
2020-06-28,overview,K02000001,United Kingdom,901,
2020-06-27,overview,K02000001,United Kingdom,890,
2020-06-26,overview,K02000001,United Kingdom,1006,
2020-06-25,overview,K02000001,United Kingdom,1118,
2020-06-24,overview,K02000001,United Kingdom,653,
2020-06-23,overview,K02000001,United Kingdom,874,
2020-06-22,overview,K02000001,United Kingdom,958,
2020-06-21,overview,K02000001,United Kingdom,1221,
2020-06-20,overview,K02000001,United Kingdom,1295,
2020-06-19,overview,K02000001,United Kingdom,1346,
2020-06-18,overview,K02000001,United Kingdom,1218,
2020-06-17,overview,K02000001,United Kingdom,1115,
2020-06-16,overview,K02000001,United Kingdom,1279,
2020-06-15,overview,K02000001,United Kingdom,1056,
2020-06-14,overview,K02000001,United Kingdom,1514,
2020-06-13,overview,K02000001,United Kingdom,1425,
2020-06-12,overview,K02000001,United Kingdom,1541,
2020-06-11,overview,K02000001,United Kingdom,1266,
2020-06-10,overview,K02000001,United Kingdom,1003,
2020-06-09,overview,K02000001,United Kingdom,1387,
2020-06-08,overview,K02000001,United Kingdom,1205,
2020-06-07,overview,K02000001,United Kingdom,1326,
2020-06-06,overview,K02000001,United Kingdom,1557,
2020-06-05,overview,K02000001,United Kingdom,1650,
2020-06-04,overview,K02000001,United Kingdom,1805,
2020-06-03,overview,K02000001,United Kingdom,1871,
2020-06-02,overview,K02000001,United Kingdom,1613,
2020-06-01,overview,K02000001,United Kingdom,1570,
2020-05-31,overview,K02000001,United Kingdom,1936,
2020-05-30,overview,K02000001,United Kingdom,2445,
2020-05-29,overview,K02000001,United Kingdom,2095,
2020-05-28,overview,K02000001,United Kingdom,1887,
2020-05-27,overview,K02000001,United Kingdom,2013,
2020-05-26,overview,K02000001,United Kingdom,2004,
2020-05-25,overview,K02000001,United Kingdom,1625,
2020-05-24,overview,K02000001,United Kingdom,2409,
2020-05-23,overview,K02000001,United Kingdom,2959,
2020-05-22,overview,K02000001,United Kingdom,3287,
2020-05-21,overview,K02000001,United Kingdom,2615,
2020-05-20,overview,K02000001,United Kingdom,2472,
2020-05-19,overview,K02000001,United Kingdom,2412,
2020-05-18,overview,K02000001,United Kingdom,2684,
2020-05-17,overview,K02000001,United Kingdom,3562,
2020-05-16,overview,K02000001,United Kingdom,3451,
2020-05-15,overview,K02000001,United Kingdom,3560,
2020-05-14,overview,K02000001,United Kingdom,3446,
2020-05-13,overview,K02000001,United Kingdom,3242,
2020-05-12,overview,K02000001,United Kingdom,3403,
2020-05-11,overview,K02000001,United Kingdom,3877,
2020-05-10,overview,K02000001,United Kingdom,3923,
2020-05-09,overview,K02000001,United Kingdom,3896,
2020-05-08,overview,K02000001,United Kingdom,4649,
2020-05-07,overview,K02000001,United Kingdom,5614,
2020-05-06,overview,K02000001,United Kingdom,6111,
2020-05-05,overview,K02000001,United Kingdom,4406,
2020-05-04,overview,K02000001,United Kingdom,3985,
2020-05-03,overview,K02000001,United Kingdom,4339,
2020-05-02,overview,K02000001,United Kingdom,4806,
2020-05-01,overview,K02000001,United Kingdom,6201,
2020-04-30,overview,K02000001,United Kingdom,6032,
2020-04-29,overview,K02000001,United Kingdom,4076,
2020-04-28,overview,K02000001,United Kingdom,3996,
2020-04-27,overview,K02000001,United Kingdom,4310,
2020-04-26,overview,K02000001,United Kingdom,4463,
2020-04-25,overview,K02000001,United Kingdom,4913,
2020-04-24,overview,K02000001,United Kingdom,5386,
2020-04-23,overview,K02000001,United Kingdom,4583,
2020-04-22,overview,K02000001,United Kingdom,4451,
2020-04-21,overview,K02000001,United Kingdom,4301,
2020-04-20,overview,K02000001,United Kingdom,4676,
2020-04-19,overview,K02000001,United Kingdom,5850,
2020-04-18,overview,K02000001,United Kingdom,5526,
2020-04-17,overview,K02000001,United Kingdom,5599,
2020-04-16,overview,K02000001,United Kingdom,4618,
2020-04-15,overview,K02000001,United Kingdom,4605,
2020-04-14,overview,K02000001,United Kingdom,5252,
2020-04-13,overview,K02000001,United Kingdom,4342,
2020-04-12,overview,K02000001,United Kingdom,5288,
2020-04-11,overview,K02000001,United Kingdom,5234,
2020-04-10,overview,K02000001,United Kingdom,5706,
2020-04-09,overview,K02000001,United Kingdom,4675,
2020-04-08,overview,K02000001,United Kingdom,5865,
2020-04-07,overview,K02000001,United Kingdom,3888,
2020-04-06,overview,K02000001,United Kingdom,4143,
2020-04-05,overview,K02000001,United Kingdom,6199,
2020-04-04,overview,K02000001,United Kingdom,4000,
2020-04-03,overview,K02000001,United Kingdom,4672,
2020-04-02,overview,K02000001,United Kingdom,4522,
2020-04-01,overview,K02000001,United Kingdom,4567,
2020-03-31,overview,K02000001,United Kingdom,3250,
2020-03-30,overview,K02000001,United Kingdom,2665,
2020-03-29,overview,K02000001,United Kingdom,2502,
2020-03-28,overview,K02000001,United Kingdom,2556,
2020-03-27,overview,K02000001,United Kingdom,2890,
2020-03-26,overview,K02000001,United Kingdom,2129,
