areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-01-11,120821.0,
K02000001,United Kingdom,overview,2022-01-10,142224.0,36412.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,69539.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,73086.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,98800.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,148138.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,193207.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,244259.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,203711.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,161949.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,106430.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,170210.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,213227.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,246188.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,192670.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,177560.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,106210.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,64665.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,125043.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,145502.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,146445.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,136527.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,122151.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,81755.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,81601.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,87852.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,97273.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,103655.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,95150.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,81865.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,50557.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,46533.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,50375.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,54780.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,56591.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,54316.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,57867.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,39949.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,37826.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,44651.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,49232.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,53599.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,54506.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,55063.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,38895.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,32662.0
K02000001,United Kingdom,overview,2021-11-26,50091.0,38561.0
K02000001,United Kingdom,overview,2021-11-25,47240.0,42534.0
K02000001,United Kingdom,overview,2021-11-24,43676.0,45822.0
K02000001,United Kingdom,overview,2021-11-23,42484.0,47295.0
K02000001,United Kingdom,overview,2021-11-22,44917.0,49767.0
K02000001,United Kingdom,overview,2021-11-21,40004.0,36499.0
K02000001,United Kingdom,overview,2021-11-20,40941.0,34654.0
K02000001,United Kingdom,overview,2021-11-19,44242.0,38907.0
K02000001,United Kingdom,overview,2021-11-18,46807.0,43213.0
K02000001,United Kingdom,overview,2021-11-17,38263.0,45022.0
K02000001,United Kingdom,overview,2021-11-16,37243.0,45438.0
K02000001,United Kingdom,overview,2021-11-15,39705.0,49965.0
K02000001,United Kingdom,overview,2021-11-14,36517.0,34796.0
K02000001,United Kingdom,overview,2021-11-13,38351.0,32319.0
K02000001,United Kingdom,overview,2021-11-12,40375.0,36999.0
K02000001,United Kingdom,overview,2021-11-11,42408.0,40218.0
K02000001,United Kingdom,overview,2021-11-10,39329.0,42095.0
K02000001,United Kingdom,overview,2021-11-09,33117.0,41430.0
K02000001,United Kingdom,overview,2021-11-08,32322.0,43291.0
K02000001,United Kingdom,overview,2021-11-07,30305.0,29973.0
K02000001,United Kingdom,overview,2021-11-06,30693.0,26946.0
K02000001,United Kingdom,overview,2021-11-05,34029.0,29731.0
K02000001,United Kingdom,overview,2021-11-04,37269.0,32340.0
K02000001,United Kingdom,overview,2021-11-03,41299.0,35016.0
K02000001,United Kingdom,overview,2021-11-02,33865.0,37115.0
K02000001,United Kingdom,overview,2021-11-01,40077.0,44202.0
K02000001,United Kingdom,overview,2021-10-31,38009.0,34121.0
K02000001,United Kingdom,overview,2021-10-30,41278.0,33011.0
K02000001,United Kingdom,overview,2021-10-29,43467.0,39528.0
K02000001,United Kingdom,overview,2021-10-28,39842.0,40637.0
K02000001,United Kingdom,overview,2021-10-27,43941.0,42267.0
K02000001,United Kingdom,overview,2021-10-26,40954.0,41409.0
K02000001,United Kingdom,overview,2021-10-25,36567.0,46633.0
K02000001,United Kingdom,overview,2021-10-24,39962.0,35134.0
K02000001,United Kingdom,overview,2021-10-23,44985.0,34535.0
K02000001,United Kingdom,overview,2021-10-22,49298.0,39974.0
K02000001,United Kingdom,overview,2021-10-21,52009.0,44417.0
K02000001,United Kingdom,overview,2021-10-20,49139.0,50820.0
K02000001,United Kingdom,overview,2021-10-19,43738.0,51569.0
K02000001,United Kingdom,overview,2021-10-18,49156.0,56697.0
K02000001,United Kingdom,overview,2021-10-17,45140.0,42969.0
K02000001,United Kingdom,overview,2021-10-16,43423.0,37276.0
K02000001,United Kingdom,overview,2021-10-15,44932.0,42865.0
K02000001,United Kingdom,overview,2021-10-14,45066.0,45617.0
K02000001,United Kingdom,overview,2021-10-13,42776.0,46974.0
K02000001,United Kingdom,overview,2021-10-12,38520.0,47480.0
K02000001,United Kingdom,overview,2021-10-11,40224.0,49448.0
K02000001,United Kingdom,overview,2021-10-10,34574.0,35815.0
K02000001,United Kingdom,overview,2021-10-09,34950.0,31716.0
K02000001,United Kingdom,overview,2021-10-08,41765.0,34994.0
K02000001,United Kingdom,overview,2021-10-07,40701.0,37849.0
K02000001,United Kingdom,overview,2021-10-06,39851.0,38601.0
K02000001,United Kingdom,overview,2021-10-05,33869.0,38606.0
K02000001,United Kingdom,overview,2021-10-04,35077.0,43056.0
K02000001,United Kingdom,overview,2021-10-03,30439.0,31491.0
K02000001,United Kingdom,overview,2021-10-02,30301.0,25887.0
K02000001,United Kingdom,overview,2021-10-01,35577.0,28623.0
K02000001,United Kingdom,overview,2021-09-30,36480.0,32007.0
K02000001,United Kingdom,overview,2021-09-29,36722.0,34281.0
K02000001,United Kingdom,overview,2021-09-28,34526.0,35906.0
K02000001,United Kingdom,overview,2021-09-27,37960.0,40882.0
K02000001,United Kingdom,overview,2021-09-26,32417.0,31506.0
K02000001,United Kingdom,overview,2021-09-25,32468.0,28128.0
K02000001,United Kingdom,overview,2021-09-24,35623.0,31598.0
K02000001,United Kingdom,overview,2021-09-23,36710.0,35200.0
K02000001,United Kingdom,overview,2021-09-22,34460.0,36129.0
K02000001,United Kingdom,overview,2021-09-21,31564.0,38229.0
K02000001,United Kingdom,overview,2021-09-20,36100.0,40097.0
K02000001,United Kingdom,overview,2021-09-19,29612.0,30536.0
K02000001,United Kingdom,overview,2021-09-18,30144.0,26283.0
K02000001,United Kingdom,overview,2021-09-17,32651.0,29040.0
K02000001,United Kingdom,overview,2021-09-16,26911.0,29146.0
K02000001,United Kingdom,overview,2021-09-15,30597.0,29934.0
K02000001,United Kingdom,overview,2021-09-14,26628.0,30924.0
K02000001,United Kingdom,overview,2021-09-13,30825.0,34111.0
K02000001,United Kingdom,overview,2021-09-12,29173.0,23652.0
K02000001,United Kingdom,overview,2021-09-11,29547.0,23185.0
K02000001,United Kingdom,overview,2021-09-10,37622.0,28712.0
K02000001,United Kingdom,overview,2021-09-09,38013.0,33380.0
K02000001,United Kingdom,overview,2021-09-08,38975.0,35198.0
K02000001,United Kingdom,overview,2021-09-07,37489.0,37988.0
K02000001,United Kingdom,overview,2021-09-06,41192.0,44110.0
K02000001,United Kingdom,overview,2021-09-05,37011.0,31237.0
K02000001,United Kingdom,overview,2021-09-04,37578.0,31334.0
K02000001,United Kingdom,overview,2021-09-03,42076.0,37979.0
K02000001,United Kingdom,overview,2021-09-02,38154.0,41583.0
K02000001,United Kingdom,overview,2021-09-01,35693.0,42793.0
K02000001,United Kingdom,overview,2021-08-31,32181.0,44441.0
K02000001,United Kingdom,overview,2021-08-30,26476.0,34136.0
K02000001,United Kingdom,overview,2021-08-29,33196.0,25682.0
K02000001,United Kingdom,overview,2021-08-28,32406.0,27136.0
K02000001,United Kingdom,overview,2021-08-27,38046.0,33148.0
K02000001,United Kingdom,overview,2021-08-26,38281.0,36939.0
K02000001,United Kingdom,overview,2021-08-25,35847.0,38053.0
K02000001,United Kingdom,overview,2021-08-24,30838.0,36983.0
K02000001,United Kingdom,overview,2021-08-23,31914.0,38995.0
K02000001,United Kingdom,overview,2021-08-22,32253.0,28277.0
K02000001,United Kingdom,overview,2021-08-21,32058.0,28045.0
K02000001,United Kingdom,overview,2021-08-20,37314.0,31637.0
K02000001,United Kingdom,overview,2021-08-19,36572.0,35768.0
K02000001,United Kingdom,overview,2021-08-18,33904.0,37961.0
K02000001,United Kingdom,overview,2021-08-17,26852.0,37157.0
K02000001,United Kingdom,overview,2021-08-16,28438.0,36142.0
K02000001,United Kingdom,overview,2021-08-15,26750.0,24887.0
K02000001,United Kingdom,overview,2021-08-14,29520.0,24617.0
K02000001,United Kingdom,overview,2021-08-13,32700.0,28407.0
K02000001,United Kingdom,overview,2021-08-12,33074.0,31106.0
K02000001,United Kingdom,overview,2021-08-11,29612.0,32689.0
K02000001,United Kingdom,overview,2021-08-10,23510.0,30905.0
K02000001,United Kingdom,overview,2021-08-09,25161.0,31497.0
K02000001,United Kingdom,overview,2021-08-08,27429.0,22396.0
K02000001,United Kingdom,overview,2021-08-07,28612.0,22089.0
K02000001,United Kingdom,overview,2021-08-06,31808.0,27498.0
K02000001,United Kingdom,overview,2021-08-05,30215.0,31022.0
K02000001,United Kingdom,overview,2021-08-04,29312.0,31713.0
K02000001,United Kingdom,overview,2021-08-03,21691.0,29781.0
K02000001,United Kingdom,overview,2021-08-02,21952.0,29242.0
K02000001,United Kingdom,overview,2021-08-01,24470.0,20478.0
K02000001,United Kingdom,overview,2021-07-31,26144.0,20127.0
K02000001,United Kingdom,overview,2021-07-30,29622.0,24237.0
K02000001,United Kingdom,overview,2021-07-29,31117.0,27868.0
K02000001,United Kingdom,overview,2021-07-28,27734.0,29608.0
K02000001,United Kingdom,overview,2021-07-27,23511.0,29001.0
K02000001,United Kingdom,overview,2021-07-26,24950.0,29342.0
K02000001,United Kingdom,overview,2021-07-25,29173.0,21736.0
K02000001,United Kingdom,overview,2021-07-24,31795.0,22432.0
K02000001,United Kingdom,overview,2021-07-23,36389.0,27221.0
K02000001,United Kingdom,overview,2021-07-22,39906.0,30692.0
K02000001,United Kingdom,overview,2021-07-21,44104.0,34875.0
K02000001,United Kingdom,overview,2021-07-20,46558.0,39022.0
K02000001,United Kingdom,overview,2021-07-19,39950.0,46842.0
K02000001,United Kingdom,overview,2021-07-18,48161.0,35447.0
K02000001,United Kingdom,overview,2021-07-17,54674.0,37802.0
K02000001,United Kingdom,overview,2021-07-16,51870.0,54183.0
K02000001,United Kingdom,overview,2021-07-15,48553.0,60703.0
K02000001,United Kingdom,overview,2021-07-14,42302.0,53780.0
K02000001,United Kingdom,overview,2021-07-13,36660.0,46697.0
K02000001,United Kingdom,overview,2021-07-12,34471.0,43626.0
K02000001,United Kingdom,overview,2021-07-11,31772.0,30003.0
