areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-01-31,92368.0,
K02000001,United Kingdom,overview,2022-01-30,69007.0,48022.0
K02000001,United Kingdom,overview,2022-01-29,76069.0,65419.0
K02000001,United Kingdom,overview,2022-01-28,89176.0,79274.0
K02000001,United Kingdom,overview,2022-01-27,96871.0,91869.0
K02000001,United Kingdom,overview,2022-01-26,102292.0,104074.0
K02000001,United Kingdom,overview,2022-01-25,94326.0,108619.0
K02000001,United Kingdom,overview,2022-01-24,88447.0,122330.0
K02000001,United Kingdom,overview,2022-01-23,78317.0,97609.0
K02000001,United Kingdom,overview,2022-01-22,80263.0,78056.0
K02000001,United Kingdom,overview,2022-01-21,95787.0,87954.0
K02000001,United Kingdom,overview,2022-01-20,107364.0,96600.0
K02000001,United Kingdom,overview,2022-01-19,108069.0,107704.0
K02000001,United Kingdom,overview,2022-01-18,94432.0,114429.0
K02000001,United Kingdom,overview,2022-01-17,84429.0,127222.0
K02000001,United Kingdom,overview,2022-01-16,75041.0,94183.0
K02000001,United Kingdom,overview,2022-01-15,81713.0,75039.0
K02000001,United Kingdom,overview,2022-01-14,99652.0,83448.0
K02000001,United Kingdom,overview,2022-01-13,109133.0,93416.0
K02000001,United Kingdom,overview,2022-01-12,129587.0,100110.0
K02000001,United Kingdom,overview,2022-01-11,120821.0,111941.0
K02000001,United Kingdom,overview,2022-01-10,142224.0,129837.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,92346.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,91242.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,115337.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,161000.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,215284.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,272223.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,227343.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,179107.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,117065.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,186192.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,233715.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,269521.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,210224.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,192959.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,115472.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,69874.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,136124.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,158940.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,159850.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,149148.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,132862.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,88571.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,88288.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,95281.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,105325.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,112025.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,102146.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,86727.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,52912.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,48384.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,52254.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,56796.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,58562.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,56002.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,59454.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,40885.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,38656.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,45525.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,50175.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,54686.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,55573.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,56189.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,39648.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,33240.0
K02000001,United Kingdom,overview,2021-11-26,50091.0,39270.0
K02000001,United Kingdom,overview,2021-11-25,47240.0,43367.0
K02000001,United Kingdom,overview,2021-11-24,43676.0,46695.0
K02000001,United Kingdom,overview,2021-11-23,42484.0,48127.0
K02000001,United Kingdom,overview,2021-11-22,44917.0,50661.0
K02000001,United Kingdom,overview,2021-11-21,40004.0,37196.0
K02000001,United Kingdom,overview,2021-11-20,40941.0,35283.0
K02000001,United Kingdom,overview,2021-11-19,44242.0,39535.0
K02000001,United Kingdom,overview,2021-11-18,46807.0,44007.0
K02000001,United Kingdom,overview,2021-11-17,38263.0,45847.0
