areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-01-19,108069.0,
K02000001,United Kingdom,overview,2022-01-18,94432.0,52346.0
K02000001,United Kingdom,overview,2022-01-17,84429.0,106268.0
K02000001,United Kingdom,overview,2022-01-16,75041.0,83381.0
K02000001,United Kingdom,overview,2022-01-15,81713.0,67488.0
K02000001,United Kingdom,overview,2022-01-14,99652.0,75221.0
K02000001,United Kingdom,overview,2022-01-13,109133.0,84151.0
K02000001,United Kingdom,overview,2022-01-12,129587.0,89921.0
K02000001,United Kingdom,overview,2022-01-11,120821.0,100998.0
K02000001,United Kingdom,overview,2022-01-10,142224.0,116297.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,83059.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,81814.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,105298.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,150706.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,195098.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,244927.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,204040.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,162242.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,106625.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,170576.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,213337.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,246290.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,192728.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,177647.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,106254.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,64685.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,125080.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,145547.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,146493.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,136579.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,122237.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,81776.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,81625.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,87897.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,97317.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,103683.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,95170.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,81883.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,50563.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,46536.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,50379.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,54784.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,56594.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,54315.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,57861.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,39950.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,37824.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,44650.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,49229.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,53597.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,54498.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,55052.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,38885.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,32653.0
K02000001,United Kingdom,overview,2021-11-26,50091.0,38556.0
K02000001,United Kingdom,overview,2021-11-25,47240.0,42528.0
K02000001,United Kingdom,overview,2021-11-24,43676.0,45810.0
K02000001,United Kingdom,overview,2021-11-23,42484.0,47284.0
K02000001,United Kingdom,overview,2021-11-22,44917.0,49760.0
K02000001,United Kingdom,overview,2021-11-21,40004.0,36493.0
K02000001,United Kingdom,overview,2021-11-20,40941.0,34649.0
K02000001,United Kingdom,overview,2021-11-19,44242.0,38903.0
K02000001,United Kingdom,overview,2021-11-18,46807.0,43204.0
K02000001,United Kingdom,overview,2021-11-17,38263.0,45008.0
K02000001,United Kingdom,overview,2021-11-16,37243.0,45431.0
K02000001,United Kingdom,overview,2021-11-15,39705.0,49954.0
K02000001,United Kingdom,overview,2021-11-14,36517.0,34796.0
K02000001,United Kingdom,overview,2021-11-13,38351.0,32316.0
K02000001,United Kingdom,overview,2021-11-12,40375.0,36995.0
K02000001,United Kingdom,overview,2021-11-11,42408.0,40208.0
K02000001,United Kingdom,overview,2021-11-10,39329.0,42091.0
K02000001,United Kingdom,overview,2021-11-09,33117.0,41416.0
K02000001,United Kingdom,overview,2021-11-08,32322.0,43280.0
K02000001,United Kingdom,overview,2021-11-07,30305.0,29972.0
K02000001,United Kingdom,overview,2021-11-06,30693.0,26940.0
K02000001,United Kingdom,overview,2021-11-05,34029.0,29725.0
K02000001,United Kingdom,overview,2021-11-04,37269.0,32336.0
K02000001,United Kingdom,overview,2021-11-03,41299.0,35010.0
K02000001,United Kingdom,overview,2021-11-02,33865.0,37111.0
K02000001,United Kingdom,overview,2021-11-01,40077.0,44195.0
K02000001,United Kingdom,overview,2021-10-31,38009.0,34118.0
K02000001,United Kingdom,overview,2021-10-30,41278.0,33007.0
K02000001,United Kingdom,overview,2021-10-29,43467.0,39522.0
K02000001,United Kingdom,overview,2021-10-28,39842.0,40627.0
K02000001,United Kingdom,overview,2021-10-27,43941.0,42260.0
K02000001,United Kingdom,overview,2021-10-26,40954.0,41401.0
K02000001,United Kingdom,overview,2021-10-25,36567.0,46623.0
K02000001,United Kingdom,overview,2021-10-24,39962.0,35122.0
K02000001,United Kingdom,overview,2021-10-23,44985.0,34530.0
K02000001,United Kingdom,overview,2021-10-22,49298.0,39968.0
K02000001,United Kingdom,overview,2021-10-21,52009.0,44406.0
K02000001,United Kingdom,overview,2021-10-20,49139.0,50812.0
K02000001,United Kingdom,overview,2021-10-19,43738.0,51561.0
K02000001,United Kingdom,overview,2021-10-18,49156.0,56685.0
K02000001,United Kingdom,overview,2021-10-17,45140.0,42967.0
K02000001,United Kingdom,overview,2021-10-16,43423.0,37264.0
K02000001,United Kingdom,overview,2021-10-15,44932.0,42854.0
K02000001,United Kingdom,overview,2021-10-14,45066.0,45604.0
K02000001,United Kingdom,overview,2021-10-13,42776.0,46969.0
K02000001,United Kingdom,overview,2021-10-12,38520.0,47469.0
K02000001,United Kingdom,overview,2021-10-11,40224.0,49438.0
K02000001,United Kingdom,overview,2021-10-10,34574.0,35813.0
K02000001,United Kingdom,overview,2021-10-09,34950.0,31703.0
K02000001,United Kingdom,overview,2021-10-08,41765.0,34987.0
K02000001,United Kingdom,overview,2021-10-07,40701.0,37840.0
K02000001,United Kingdom,overview,2021-10-06,39851.0,38589.0
K02000001,United Kingdom,overview,2021-10-05,33869.0,38595.0
K02000001,United Kingdom,overview,2021-10-04,35077.0,43035.0
K02000001,United Kingdom,overview,2021-10-03,30439.0,31484.0
K02000001,United Kingdom,overview,2021-10-02,30301.0,25881.0
K02000001,United Kingdom,overview,2021-10-01,35577.0,28610.0
K02000001,United Kingdom,overview,2021-09-30,36480.0,31999.0
K02000001,United Kingdom,overview,2021-09-29,36722.0,34269.0
K02000001,United Kingdom,overview,2021-09-28,34526.0,35902.0
K02000001,United Kingdom,overview,2021-09-27,37960.0,40868.0
K02000001,United Kingdom,overview,2021-09-26,32417.0,31500.0
K02000001,United Kingdom,overview,2021-09-25,32468.0,28120.0
K02000001,United Kingdom,overview,2021-09-24,35623.0,31592.0
K02000001,United Kingdom,overview,2021-09-23,36710.0,35199.0
K02000001,United Kingdom,overview,2021-09-22,34460.0,36121.0
K02000001,United Kingdom,overview,2021-09-21,31564.0,38225.0
K02000001,United Kingdom,overview,2021-09-20,36100.0,40086.0
K02000001,United Kingdom,overview,2021-09-19,29612.0,30529.0
K02000001,United Kingdom,overview,2021-09-18,30144.0,26278.0
K02000001,United Kingdom,overview,2021-09-17,32651.0,29027.0
K02000001,United Kingdom,overview,2021-09-16,26911.0,29136.0
K02000001,United Kingdom,overview,2021-09-15,30597.0,29924.0
K02000001,United Kingdom,overview,2021-09-14,26628.0,30917.0
K02000001,United Kingdom,overview,2021-09-13,30825.0,34094.0
K02000001,United Kingdom,overview,2021-09-12,29173.0,23647.0
K02000001,United Kingdom,overview,2021-09-11,29547.0,23181.0
K02000001,United Kingdom,overview,2021-09-10,37622.0,28708.0
K02000001,United Kingdom,overview,2021-09-09,38013.0,33371.0
K02000001,United Kingdom,overview,2021-09-08,38975.0,35193.0
K02000001,United Kingdom,overview,2021-09-07,37489.0,37981.0
K02000001,United Kingdom,overview,2021-09-06,41192.0,44098.0
K02000001,United Kingdom,overview,2021-09-05,37011.0,31226.0
K02000001,United Kingdom,overview,2021-09-04,37578.0,31324.0
K02000001,United Kingdom,overview,2021-09-03,42076.0,37968.0
K02000001,United Kingdom,overview,2021-09-02,38154.0,41573.0
K02000001,United Kingdom,overview,2021-09-01,35693.0,42777.0
K02000001,United Kingdom,overview,2021-08-31,32181.0,44431.0
K02000001,United Kingdom,overview,2021-08-30,26476.0,34129.0
K02000001,United Kingdom,overview,2021-08-29,33196.0,25667.0
K02000001,United Kingdom,overview,2021-08-28,32406.0,27127.0
K02000001,United Kingdom,overview,2021-08-27,38046.0,33139.0
K02000001,United Kingdom,overview,2021-08-26,38281.0,36928.0
K02000001,United Kingdom,overview,2021-08-25,35847.0,38043.0
K02000001,United Kingdom,overview,2021-08-24,30838.0,36972.0
K02000001,United Kingdom,overview,2021-08-23,31914.0,38984.0
K02000001,United Kingdom,overview,2021-08-22,32253.0,28263.0
K02000001,United Kingdom,overview,2021-08-21,32058.0,28040.0
K02000001,United Kingdom,overview,2021-08-20,37314.0,31629.0
K02000001,United Kingdom,overview,2021-08-19,36572.0,35755.0
K02000001,United Kingdom,overview,2021-08-18,33904.0,37949.0
K02000001,United Kingdom,overview,2021-08-17,26852.0,37144.0
K02000001,United Kingdom,overview,2021-08-16,28438.0,36134.0
K02000001,United Kingdom,overview,2021-08-15,26750.0,24878.0
K02000001,United Kingdom,overview,2021-08-14,29520.0,24610.0
K02000001,United Kingdom,overview,2021-08-13,32700.0,28397.0
K02000001,United Kingdom,overview,2021-08-12,33074.0,31101.0
K02000001,United Kingdom,overview,2021-08-11,29612.0,32680.0
K02000001,United Kingdom,overview,2021-08-10,23510.0,30902.0
K02000001,United Kingdom,overview,2021-08-09,25161.0,31487.0
K02000001,United Kingdom,overview,2021-08-08,27429.0,22392.0
K02000001,United Kingdom,overview,2021-08-07,28612.0,22087.0
K02000001,United Kingdom,overview,2021-08-06,31808.0,27489.0
K02000001,United Kingdom,overview,2021-08-05,30215.0,31012.0
K02000001,United Kingdom,overview,2021-08-04,29312.0,31708.0
K02000001,United Kingdom,overview,2021-08-03,21691.0,29770.0
K02000001,United Kingdom,overview,2021-08-02,21952.0,29232.0
K02000001,United Kingdom,overview,2021-08-01,24470.0,20472.0
K02000001,United Kingdom,overview,2021-07-31,26144.0,20121.0
K02000001,United Kingdom,overview,2021-07-30,29622.0,24231.0
K02000001,United Kingdom,overview,2021-07-29,31117.0,27864.0
K02000001,United Kingdom,overview,2021-07-28,27734.0,29602.0
K02000001,United Kingdom,overview,2021-07-27,23511.0,28992.0
K02000001,United Kingdom,overview,2021-07-26,24950.0,29338.0
K02000001,United Kingdom,overview,2021-07-25,29173.0,21728.0
K02000001,United Kingdom,overview,2021-07-24,31795.0,22419.0
K02000001,United Kingdom,overview,2021-07-23,36389.0,27208.0
K02000001,United Kingdom,overview,2021-07-22,39906.0,30680.0
K02000001,United Kingdom,overview,2021-07-21,44104.0,34865.0
K02000001,United Kingdom,overview,2021-07-20,46558.0,39011.0
K02000001,United Kingdom,overview,2021-07-19,39950.0,46828.0
K02000001,United Kingdom,overview,2021-07-18,48161.0,35439.0
K02000001,United Kingdom,overview,2021-07-17,54674.0,37797.0
K02000001,United Kingdom,overview,2021-07-16,51870.0,54175.0
K02000001,United Kingdom,overview,2021-07-15,48553.0,60689.0
K02000001,United Kingdom,overview,2021-07-14,42302.0,53775.0
K02000001,United Kingdom,overview,2021-07-13,36660.0,46694.0
K02000001,United Kingdom,overview,2021-07-12,34471.0,43623.0
K02000001,United Kingdom,overview,2021-07-11,31772.0,30000.0
K02000001,United Kingdom,overview,2021-07-10,32367.0,27850.0
K02000001,United Kingdom,overview,2021-07-09,35707.0,32199.0
K02000001,United Kingdom,overview,2021-07-08,32551.0,33324.0
K02000001,United Kingdom,overview,2021-07-07,32548.0,37783.0
K02000001,United Kingdom,overview,2021-07-06,28773.0,35337.0
K02000001,United Kingdom,overview,2021-07-05,27334.0,34163.0
K02000001,United Kingdom,overview,2021-07-04,24248.0,24653.0
K02000001,United Kingdom,overview,2021-07-03,24885.0,23547.0
K02000001,United Kingdom,overview,2021-07-02,27125.0,25771.0
K02000001,United Kingdom,overview,2021-07-01,27989.0,28104.0
K02000001,United Kingdom,overview,2021-06-30,26068.0,28306.0
K02000001,United Kingdom,overview,2021-06-29,20479.0,27575.0
K02000001,United Kingdom,overview,2021-06-28,22868.0,27730.0
K02000001,United Kingdom,overview,2021-06-27,14876.0,18113.0
