areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-01-28,89176.0,
K02000001,United Kingdom,overview,2022-01-27,96871.0,45801.0
K02000001,United Kingdom,overview,2022-01-26,102292.0,87421.0
K02000001,United Kingdom,overview,2022-01-25,94326.0,96393.0
K02000001,United Kingdom,overview,2022-01-24,88447.0,109399.0
K02000001,United Kingdom,overview,2022-01-23,78317.0,87897.0
K02000001,United Kingdom,overview,2022-01-22,80263.0,70857.0
K02000001,United Kingdom,overview,2022-01-21,95787.0,79527.0
K02000001,United Kingdom,overview,2022-01-20,107364.0,87331.0
K02000001,United Kingdom,overview,2022-01-19,108069.0,96988.0
K02000001,United Kingdom,overview,2022-01-18,94432.0,103040.0
K02000001,United Kingdom,overview,2022-01-17,84429.0,114455.0
K02000001,United Kingdom,overview,2022-01-16,75041.0,84848.0
K02000001,United Kingdom,overview,2022-01-15,81713.0,68309.0
K02000001,United Kingdom,overview,2022-01-14,99652.0,75634.0
K02000001,United Kingdom,overview,2022-01-13,109133.0,84407.0
K02000001,United Kingdom,overview,2022-01-12,129587.0,90159.0
K02000001,United Kingdom,overview,2022-01-11,120821.0,101260.0
K02000001,United Kingdom,overview,2022-01-10,142224.0,116533.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,83174.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,82010.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,105485.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,150944.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,195433.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,245181.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,204214.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,162351.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,106740.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,170734.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,213573.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,246688.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,192830.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,177704.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,106310.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,64685.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,125156.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,145676.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,146586.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,136678.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,122370.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,81854.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,81728.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,87982.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,97405.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,103764.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,95301.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,81948.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,50575.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,46562.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,50414.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,54821.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,56667.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,54343.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,57908.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,39955.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,37848.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,44676.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,49251.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,53607.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,54506.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,55037.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,38872.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,32648.0
K02000001,United Kingdom,overview,2021-11-26,50091.0,38550.0
K02000001,United Kingdom,overview,2021-11-25,47240.0,42506.0
K02000001,United Kingdom,overview,2021-11-24,43676.0,45797.0
K02000001,United Kingdom,overview,2021-11-23,42484.0,47263.0
K02000001,United Kingdom,overview,2021-11-22,44917.0,49747.0
K02000001,United Kingdom,overview,2021-11-21,40004.0,36472.0
K02000001,United Kingdom,overview,2021-11-20,40941.0,34627.0
K02000001,United Kingdom,overview,2021-11-19,44242.0,38887.0
K02000001,United Kingdom,overview,2021-11-18,46807.0,43184.0
K02000001,United Kingdom,overview,2021-11-17,38263.0,44976.0
K02000001,United Kingdom,overview,2021-11-16,37243.0,45421.0
K02000001,United Kingdom,overview,2021-11-15,39705.0,49938.0
K02000001,United Kingdom,overview,2021-11-14,36517.0,34782.0
K02000001,United Kingdom,overview,2021-11-13,38351.0,32305.0
K02000001,United Kingdom,overview,2021-11-12,40375.0,37018.0
K02000001,United Kingdom,overview,2021-11-11,42408.0,40201.0
K02000001,United Kingdom,overview,2021-11-10,39329.0,42099.0
