areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2021-10-13,42776.0,
K02000001,United Kingdom,overview,2021-10-12,38520.0,10382.0
K02000001,United Kingdom,overview,2021-10-11,40224.0,42136.0
K02000001,United Kingdom,overview,2021-10-10,34574.0,34302.0
K02000001,United Kingdom,overview,2021-10-09,34950.0,30885.0
K02000001,United Kingdom,overview,2021-10-08,41765.0,34734.0
K02000001,United Kingdom,overview,2021-10-07,40701.0,37777.0
K02000001,United Kingdom,overview,2021-10-06,39851.0,38535.0
K02000001,United Kingdom,overview,2021-10-05,33869.0,38541.0
K02000001,United Kingdom,overview,2021-10-04,35077.0,43013.0
K02000001,United Kingdom,overview,2021-10-03,30439.0,31468.0
K02000001,United Kingdom,overview,2021-10-02,30301.0,25863.0
K02000001,United Kingdom,overview,2021-10-01,35577.0,28581.0
K02000001,United Kingdom,overview,2021-09-30,36480.0,32001.0
K02000001,United Kingdom,overview,2021-09-29,36722.0,34291.0
K02000001,United Kingdom,overview,2021-09-28,34526.0,35905.0
K02000001,United Kingdom,overview,2021-09-27,37960.0,40897.0
K02000001,United Kingdom,overview,2021-09-26,32417.0,31514.0
K02000001,United Kingdom,overview,2021-09-25,32468.0,27854.0
K02000001,United Kingdom,overview,2021-09-24,35623.0,31590.0
K02000001,United Kingdom,overview,2021-09-23,36710.0,35215.0
K02000001,United Kingdom,overview,2021-09-22,34460.0,36146.0
K02000001,United Kingdom,overview,2021-09-21,31564.0,38265.0
K02000001,United Kingdom,overview,2021-09-20,36100.0,40104.0
K02000001,United Kingdom,overview,2021-09-19,29612.0,30546.0
K02000001,United Kingdom,overview,2021-09-18,30144.0,26305.0
K02000001,United Kingdom,overview,2021-09-17,32651.0,29061.0
K02000001,United Kingdom,overview,2021-09-16,26911.0,29179.0
K02000001,United Kingdom,overview,2021-09-15,30597.0,29947.0
K02000001,United Kingdom,overview,2021-09-14,26628.0,30937.0
K02000001,United Kingdom,overview,2021-09-13,30825.0,34122.0
K02000001,United Kingdom,overview,2021-09-12,29173.0,23665.0
K02000001,United Kingdom,overview,2021-09-11,29547.0,23210.0
K02000001,United Kingdom,overview,2021-09-10,37622.0,28723.0
K02000001,United Kingdom,overview,2021-09-09,38013.0,33412.0
K02000001,United Kingdom,overview,2021-09-08,38975.0,35238.0
K02000001,United Kingdom,overview,2021-09-07,37489.0,38021.0
K02000001,United Kingdom,overview,2021-09-06,41192.0,44145.0
K02000001,United Kingdom,overview,2021-09-05,37011.0,31254.0
K02000001,United Kingdom,overview,2021-09-04,37578.0,31364.0
K02000001,United Kingdom,overview,2021-09-03,42076.0,38021.0
K02000001,United Kingdom,overview,2021-09-02,38154.0,41625.0
K02000001,United Kingdom,overview,2021-09-01,35693.0,42836.0
K02000001,United Kingdom,overview,2021-08-31,32181.0,44481.0
K02000001,United Kingdom,overview,2021-08-30,26476.0,34176.0
K02000001,United Kingdom,overview,2021-08-29,33196.0,25696.0
K02000001,United Kingdom,overview,2021-08-28,32406.0,27166.0
K02000001,United Kingdom,overview,2021-08-27,38046.0,33179.0
K02000001,United Kingdom,overview,2021-08-26,38281.0,36985.0
K02000001,United Kingdom,overview,2021-08-25,35847.0,38096.0
K02000001,United Kingdom,overview,2021-08-24,30838.0,37023.0
K02000001,United Kingdom,overview,2021-08-23,31914.0,39045.0
K02000001,United Kingdom,overview,2021-08-22,32253.0,28296.0
K02000001,United Kingdom,overview,2021-08-21,32058.0,28092.0
K02000001,United Kingdom,overview,2021-08-20,37314.0,31675.0
K02000001,United Kingdom,overview,2021-08-19,36572.0,35831.0
K02000001,United Kingdom,overview,2021-08-18,33904.0,38011.0
K02000001,United Kingdom,overview,2021-08-17,26852.0,37191.0
K02000001,United Kingdom,overview,2021-08-16,28438.0,36192.0
K02000001,United Kingdom,overview,2021-08-15,26750.0,24924.0
