areaCode,areaName,areaType,date,newCasesByPublishDate,newCasesBySpecimenDate
K02000001,United Kingdom,overview,2022-01-17,84429.0,
K02000001,United Kingdom,overview,2022-01-16,75031.0,48530.0
K02000001,United Kingdom,overview,2022-01-15,81713.0,63502.0
K02000001,United Kingdom,overview,2022-01-14,99652.0,73867.0
K02000001,United Kingdom,overview,2022-01-13,109133.0,83297.0
K02000001,United Kingdom,overview,2022-01-12,129587.0,89469.0
K02000001,United Kingdom,overview,2022-01-11,120821.0,100603.0
K02000001,United Kingdom,overview,2022-01-10,142224.0,115887.0
K02000001,United Kingdom,overview,2022-01-09,141472.0,82894.0
K02000001,United Kingdom,overview,2022-01-08,146390.0,81640.0
K02000001,United Kingdom,overview,2022-01-07,178250.0,105193.0
K02000001,United Kingdom,overview,2022-01-06,179756.0,150623.0
K02000001,United Kingdom,overview,2022-01-05,194747.0,195066.0
K02000001,United Kingdom,overview,2022-01-04,218724.0,244884.0
K02000001,United Kingdom,overview,2022-01-03,157758.0,204026.0
K02000001,United Kingdom,overview,2022-01-02,151663.0,162211.0
K02000001,United Kingdom,overview,2022-01-01,179637.0,106621.0
K02000001,United Kingdom,overview,2021-12-31,189846.0,170549.0
K02000001,United Kingdom,overview,2021-12-30,189213.0,213314.0
K02000001,United Kingdom,overview,2021-12-29,183037.0,246264.0
K02000001,United Kingdom,overview,2021-12-28,138831.0,192718.0
K02000001,United Kingdom,overview,2021-12-27,109077.0,177638.0
K02000001,United Kingdom,overview,2021-12-26,119923.0,106244.0
K02000001,United Kingdom,overview,2021-12-25,121880.0,64681.0
K02000001,United Kingdom,overview,2021-12-24,122186.0,125061.0
K02000001,United Kingdom,overview,2021-12-23,119789.0,145536.0
K02000001,United Kingdom,overview,2021-12-22,109655.0,146480.0
K02000001,United Kingdom,overview,2021-12-21,90629.0,136559.0
K02000001,United Kingdom,overview,2021-12-20,91743.0,122192.0
K02000001,United Kingdom,overview,2021-12-19,82886.0,81771.0
K02000001,United Kingdom,overview,2021-12-18,90418.0,81610.0
K02000001,United Kingdom,overview,2021-12-17,93045.0,87863.0
K02000001,United Kingdom,overview,2021-12-16,88376.0,97277.0
K02000001,United Kingdom,overview,2021-12-15,78610.0,103660.0
K02000001,United Kingdom,overview,2021-12-14,59610.0,95155.0
K02000001,United Kingdom,overview,2021-12-13,54661.0,81868.0
K02000001,United Kingdom,overview,2021-12-12,48854.0,50556.0
K02000001,United Kingdom,overview,2021-12-11,54073.0,46532.0
K02000001,United Kingdom,overview,2021-12-10,58194.0,50375.0
K02000001,United Kingdom,overview,2021-12-09,50867.0,54780.0
K02000001,United Kingdom,overview,2021-12-08,51342.0,56591.0
K02000001,United Kingdom,overview,2021-12-07,45691.0,54314.0
K02000001,United Kingdom,overview,2021-12-06,51459.0,57862.0
K02000001,United Kingdom,overview,2021-12-05,43992.0,39947.0
K02000001,United Kingdom,overview,2021-12-04,42848.0,37823.0
K02000001,United Kingdom,overview,2021-12-03,50584.0,44648.0
K02000001,United Kingdom,overview,2021-12-02,53945.0,49228.0
K02000001,United Kingdom,overview,2021-12-01,48374.0,53595.0
K02000001,United Kingdom,overview,2021-11-30,39716.0,54501.0
K02000001,United Kingdom,overview,2021-11-29,42583.0,55057.0
K02000001,United Kingdom,overview,2021-11-28,37681.0,38892.0
K02000001,United Kingdom,overview,2021-11-27,39567.0,32658.0
K02000001,United Kingdom,overview,2021-11-26,50091.0,38557.0
K02000001,United Kingdom,overview,2021-11-25,47240.0,42530.0
K02000001,United Kingdom,overview,2021-11-24,43676.0,45814.0
K02000001,United Kingdom,overview,2021-11-23,42484.0,47290.0
K02000001,United Kingdom,overview,2021-11-22,44917.0,49762.0
K02000001,United Kingdom,overview,2021-11-21,40004.0,36493.0
K02000001,United Kingdom,overview,2021-11-20,40941.0,34652.0
K02000001,United Kingdom,overview,2021-11-19,44242.0,38904.0
K02000001,United Kingdom,overview,2021-11-18,46807.0,43204.0
K02000001,United Kingdom,overview,2021-11-17,38263.0,45015.0
K02000001,United Kingdom,overview,2021-11-16,37243.0,45433.0
K02000001,United Kingdom,overview,2021-11-15,39705.0,49959.0
K02000001,United Kingdom,overview,2021-11-14,36517.0,34791.0
K02000001,United Kingdom,overview,2021-11-13,38351.0,32316.0
K02000001,United Kingdom,overview,2021-11-12,40375.0,36995.0
K02000001,United Kingdom,overview,2021-11-11,42408.0,40213.0
K02000001,United Kingdom,overview,2021-11-10,39329.0,42094.0
K02000001,United Kingdom,overview,2021-11-09,33117.0,41416.0
K02000001,United Kingdom,overview,2021-11-08,32322.0,43285.0
K02000001,United Kingdom,overview,2021-11-07,30305.0,29972.0
K02000001,United Kingdom,overview,2021-11-06,30693.0,26943.0
K02000001,United Kingdom,overview,2021-11-05,34029.0,29727.0
K02000001,United Kingdom,overview,2021-11-04,37269.0,32337.0
K02000001,United Kingdom,overview,2021-11-03,41299.0,35011.0
K02000001,United Kingdom,overview,2021-11-02,33865.0,37111.0
K02000001,United Kingdom,overview,2021-11-01,40077.0,44200.0
K02000001,United Kingdom,overview,2021-10-31,38009.0,34119.0
K02000001,United Kingdom,overview,2021-10-30,41278.0,33011.0
K02000001,United Kingdom,overview,2021-10-29,43467.0,39525.0
K02000001,United Kingdom,overview,2021-10-28,39842.0,40631.0
K02000001,United Kingdom,overview,2021-10-27,43941.0,42264.0
K02000001,United Kingdom,overview,2021-10-26,40954.0,41403.0
K02000001,United Kingdom,overview,2021-10-25,36567.0,46629.0
K02000001,United Kingdom,overview,2021-10-24,39962.0,35124.0
K02000001,United Kingdom,overview,2021-10-23,44985.0,34531.0
K02000001,United Kingdom,overview,2021-10-22,49298.0,39970.0
K02000001,United Kingdom,overview,2021-10-21,52009.0,44411.0
K02000001,United Kingdom,overview,2021-10-20,49139.0,50816.0
K02000001,United Kingdom,overview,2021-10-19,43738.0,51564.0
K02000001,United Kingdom,overview,2021-10-18,49156.0,56689.0
K02000001,United Kingdom,overview,2021-10-17,45140.0,42968.0
K02000001,United Kingdom,overview,2021-10-16,43423.0,37269.0
K02000001,United Kingdom,overview,2021-10-15,44932.0,42858.0
K02000001,United Kingdom,overview,2021-10-14,45066.0,45610.0
K02000001,United Kingdom,overview,2021-10-13,42776.0,46973.0
K02000001,United Kingdom,overview,2021-10-12,38520.0,47476.0
K02000001,United Kingdom,overview,2021-10-11,40224.0,49439.0
K02000001,United Kingdom,overview,2021-10-10,34574.0,35815.0
K02000001,United Kingdom,overview,2021-10-09,34950.0,31708.0
K02000001,United Kingdom,overview,2021-10-08,41765.0,34991.0
K02000001,United Kingdom,overview,2021-10-07,40701.0,37842.0
K02000001,United Kingdom,overview,2021-10-06,39851.0,38593.0
K02000001,United Kingdom,overview,2021-10-05,33869.0,38597.0
K02000001,United Kingdom,overview,2021-10-04,35077.0,43043.0
K02000001,United Kingdom,overview,2021-10-03,30439.0,31487.0
K02000001,United Kingdom,overview,2021-10-02,30301.0,25884.0
K02000001,United Kingdom,overview,2021-10-01,35577.0,28614.0
K02000001,United Kingdom,overview,2021-09-30,36480.0,32001.0
K02000001,United Kingdom,overview,2021-09-29,36722.0,34273.0
K02000001,United Kingdom,overview,2021-09-28,34526.0,35906.0
K02000001,United Kingdom,overview,2021-09-27,37960.0,40871.0
K02000001,United Kingdom,overview,2021-09-26,32417.0,31503.0
K02000001,United Kingdom,overview,2021-09-25,32468.0,28122.0
K02000001,United Kingdom,overview,2021-09-24,35623.0,31595.0
K02000001,United Kingdom,overview,2021-09-23,36710.0,35202.0
K02000001,United Kingdom,overview,2021-09-22,34460.0,36123.0
K02000001,United Kingdom,overview,2021-09-21,31564.0,38226.0
K02000001,United Kingdom,overview,2021-09-20,36100.0,40091.0
K02000001,United Kingdom,overview,2021-09-19,29612.0,30531.0
K02000001,United Kingdom,overview,2021-09-18,30144.0,26279.0
K02000001,United Kingdom,overview,2021-09-17,32651.0,29036.0
K02000001,United Kingdom,overview,2021-09-16,26911.0,29139.0
K02000001,United Kingdom,overview,2021-09-15,30597.0,29926.0
K02000001,United Kingdom,overview,2021-09-14,26628.0,30921.0
